cbrq,xzbz,sbjgbh,xzbzmc,cbzt,cbztmc,dwbh,entname
20171016154139,A,370100,养老,1,参保缴费,0010094909,cd19bf2d4bd24c345fe2c70c89b327a7
20160308142328,C,370100,医疗,1,参保缴费,0010073357,c380ab159893eed0a04b45d4179f57c0
20160413132835,D,370100,工伤,1,参保缴费,0010074400,5447f5fa55654b9691b27970fc72c1fd
20170913103753,E,370128,生育,1,参保缴费,0010093745,3b84da824b3a7d58f66413dbf25f8eb1
20150907093139,B,370100,失业,1,参保缴费,0010069161,b7a004bfef8b18198aa800d5addcae11
20110322141509,B,370100,失业,1,参保缴费,0010040091,7f39d95e523767ee93338648ad8b26b1
20060407000000,D,370100,工伤,1,参保缴费,0010011924,a7a3a92f42b1fa47c96d89921da13c44
20180712145216,D,370100,工伤,1,参保缴费,0010107973,44243cbd815628fb5c0a6f03d556c892
20160919141314,C,370100,医疗,1,参保缴费,0010079100,269d950bc08aaa3390812df381f6058e
20120307125907,C,370100,医疗,1,参保缴费,0010045668,9d01ac2e49e5a6792c664b5cd93a3d12
20180604132218,D,370100,工伤,1,参保缴费,0010105378,7568e8f455d525d96a8269fdffe70c30
20150104144920,B,370100,失业,1,参保缴费,0010063736,8af05eed45534f39e7a3fa934f3f5453
20160624140349,B,370100,失业,1,参保缴费,0010076477,267b8fad3b65f95ed38f2e4dee63ddef
20090819090553,G,370100,大额,1,参保缴费,0010031739,f75ebdf343ee5ea0b201274d55eb0b73
20170313143516,C,370100,医疗,1,参保缴费,0010085110,512586822bab894dfe0f2f7f68500b9f
20180319105139,B,370100,失业,1,参保缴费,0010101489,346e7f028f1af85ece7abee2d55825ba
20070321000000,B,370100,失业,1,参保缴费,0010017108,f301d02e35373b2d04bec115826bbff9
20160406095716,G,370100,大额,1,参保缴费,0010074012,e1f29f92a74dcf0db5958d4c4c95ff7f
20100409102449,D,370100,工伤,1,参保缴费,0010034740,8ed44533f8927cdbcaba8d13f54acf22
20050318000000,E,370100,生育,1,参保缴费,0010008231,3a6704e5058cfecd0c32d1d56629c625
20180410145221,C,370100,医疗,1,参保缴费,0010102705,98cb608a99284d3de24c9f17421fb958
20140516113504,G,370100,大额,1,参保缴费,0010059178,8462329f77e4778dbebd5916710c5322
20170808112740,G,370100,大额,1,参保缴费,0010091997,58c0fe58037b6ecfabea61b30bc0f927
20100519153432,A,370100,养老,1,参保缴费,0010035571,52d804ccab36a87d07d6bfe5a72f2a0d
20180426151327,A,370100,养老,1,参保缴费,0010103503,fceab7ab80084f15373360e68b3b488c
20170313142521,G,370100,大额,1,参保缴费,0010085107,a2fb622e56e6bfc78b4ae7bc92d99790
20080506111516,D,370100,工伤,1,参保缴费,0010025464,826d9632cefb1cb3cf79f614a121f6e3
20130613135918,A,370100,养老,1,参保缴费,0010053174,c542551b5c3c4267c6f67d5fcc738eb3
20160107103832,D,370100,工伤,1,参保缴费,0010072005,cef8a0541d37a9c1fc827ec7a9f48645
20080303090533,A,370100,养老,1,参保缴费,0010023750,3108879d33971782de3a68659aadd4d6
20180418145511,A,370100,养老,1,参保缴费,0010103200,fa026d8dac47b36fbf75d3de1e47971d
20101011112839,D,370100,工伤,1,参保缴费,0010037527,5d896cd37c31d0805d353b993c696381
20151013155937,A,370100,养老,1,参保缴费,0010070000,5ae61f5c63d33abb00fcae0ae73708b9
20151109134209,G,370100,大额,1,参保缴费,0010070670,5b86aca5a5bdf249b3a35c87d017611b
20171106143318,C,370100,医疗,1,参保缴费,0010095792,6ea6335c76cfb9fe42454d5d7aa7270f
20180424094909,B,370100,失业,1,参保缴费,0010103379,97601bf0314a1ccfb5928b68c768ea04
20060118000000,C,370100,医疗,1,参保缴费,0010010475,89fc323f9f4cdf3992c5a4b7676c9fb7
20050428000000,A,370100,养老,1,参保缴费,0010008528,7e24cdddc2155893ed2d684f0934bdd6
20170904161619,B,370100,失业,1,参保缴费,0010093093,ff3a9d54f2ee5f2e5d64425c05b3f205
20131217095933,B,370100,失业,1,参保缴费,0010056277,25232f3f899b3f633e434a277f0bf935
20121101143418,B,370100,失业,1,参保缴费,0010049601,63d1851c16e9f79670750c9c56b6112f
20120919161329,G,370100,大额,1,参保缴费,0010049162,cdd685b299bb5ba01e364b352a2bdaa0
20171121092407,D,370100,工伤,1,参保缴费,0010096548,018a61ce4e50a7c94efaa7842a84ceeb
20050101000000,A,370100,养老,1,参保缴费,0010005775,4ca749ad9c1b7f5e6b0941e2727cdab8
20171117084846,C,370100,医疗,1,参保缴费,0010096452,b6114a6429fa0707baf0b3159c0171c1
20161103110816,E,370100,生育,1,参保缴费,0010080371,6c29cd82a62ea3a2f099f0b56d2a0279
20160113142231,B,370100,失业,1,参保缴费,0010072269,003a6bee75ecf0d5966ce7333db93d55
20090804135353,G,370100,大额,1,参保缴费,0010031529,f7afd272f4e0756240110afe4ba99b63
20050907000000,D,370100,工伤,1,参保缴费,0010009314,d1b18de275555a47658c80fa48043712
20151216090918,G,370101,大额,1,参保缴费,0010071536,0caf10630f786cb3b83cc21c65f7daf2
20171121112346,A,370100,养老,1,参保缴费,0010096573,2e26a094f5ded8ae0da5481525c27735
20160202160306,A,370100,养老,1,参保缴费,0010072634,e9871f04e81896f1f9cc220309bbad79
20171023091227,B,370128,失业,1,参保缴费,0010095158,e7ebd4220ca98c7ca50c4692c402c2c7
20170112144210,A,370100,养老,1,参保缴费,0010082938,f1210e4734dd9121622c763a0f97b3d4
20170516150437,D,370100,工伤,1,参保缴费,0010088092,047dbfd3fed4b908f4fde25de0250f3a
20141201000000,G,370101,大额,1,参保缴费,0010059745,84fd6417423fc339570c96a1b7d80878
20080416095818,E,370100,生育,1,参保缴费,0010025096,df9a523e54705072b3ca23d279f24df8
20050303000000,E,370100,生育,1,参保缴费,0010007368,39292a676c95cf1e95c81a208391d236
20120112135352,E,370100,生育,1,参保缴费,0010044901,1a503ffc517ffd33077fed9ca6ec6866
20180109132612,G,370100,大额,1,参保缴费,0010098848,f50c9f79e58cd78cb8e9d19a4858892d
20171208090702,E,370100,生育,1,参保缴费,0010097380,dd05ac504266e1d3321ba34ef1674688
19000101000000,A,370100,养老,1,参保缴费,0010400463,21c1c2ceee2f4949c174ac2859170aa0
20080311103319,D,370100,工伤,1,参保缴费,0010024125,c3b69b31a0d0eb2b7d9c21314fbd4e18
20100305141218,C,370100,医疗,1,参保缴费,0010033912,e0150b9fb9c8373e27f64ae1dd1a9e90
20171103141322,A,370100,养老,1,参保缴费,0010095671,feb913d7e97024ebbb9891716f45b78b
20160309160001,A,370100,养老,1,参保缴费,0010073417,b29b15e65c87863063583b9cb244a2e0
20170704135428,B,370100,失业,1,参保缴费,0010090201,82c1f1167db56e24afda2868c67c4257
20061115000000,C,370100,医疗,1,参保缴费,0010015438,3fc11f5453e59465ebac7cd2fa2196ea
20150611100704,E,370100,生育,1,参保缴费,0010067217,d3bd0434064c9a14f38388d578255b5f
20131104132155,D,370100,工伤,1,参保缴费,0010055416,91c8327083e40cb13f38175f1e230b3f
20160401160901,A,370100,养老,1,参保缴费,0010073928,9642342c88ca826980fe32dea9529e87
20140521110659,G,370100,大额,1,参保缴费,0010059251,2807dffbdbe6001569aa00720dfb3c85
20080512134934,E,370100,生育,1,参保缴费,0010025656,d0e5c97845f21e60b0c3e80ab7c3e332
20060113000000,D,370100,工伤,1,参保缴费,0010010349,a6be3222e45f2fdeb0492e6dbb0b026e
20080415085124,C,370100,医疗,1,参保缴费,0010025064,40a1f995bc3e951a068cf40f2e84efa0
19000101000000,E,370100,生育,1,参保缴费,0010700382,93600f14a729d5f4ed560de01c864a8b
20160408125932,E,370100,生育,1,参保缴费,0010074217,adf42490681dd9eab017c3cc8c639f97
19000101000000,E,370100,生育,1,参保缴费,0010600488,d6872d3a58678bb7e5624e71b14145e3
20170314103617,A,370100,养老,1,参保缴费,0010085155,93e90b134e5c4285d5f09b84bbcea977
20100302161226,A,370100,养老,1,参保缴费,0010033816,f73e06a9e7a9e4fbc632d3bb55cdc93d
20150811101856,C,370128,医疗,1,参保缴费,0010068677,e27b0178b7902c8dd7f66ee65586f616
20170418161812,G,370100,大额,1,参保缴费,0010086782,bf3a2e668e5f31f41bd314b2f69d0642
20061206000000,C,370100,医疗,1,参保缴费,0010015708,ae55e6475b313be169b357b67dedce1d
20160307100605,G,370100,大额,1,参保缴费,0010073270,5aa1e48d5a4a1eacf642dc9955a17d9c
20090303144834,G,370100,大额,1,参保缴费,0010029136,fddff33f0ca16a955fd5811c737a10ad
20110412104757,D,370100,工伤,1,参保缴费,0010040580,a8822f5bced871d02b7f090606d93c51
20110413105846,G,370100,大额,1,参保缴费,0010040624,8d4fa937a847e9fdc9126ea9b191e6df
20160426155932,G,370100,大额,1,参保缴费,0010074696,a7d226e2043366badafadb162bdb5063
20121112084945,E,370126,生育,1,参保缴费,0010049820,e3957abf252f935360a3c7e6de1acee6
20080516102601,C,370100,医疗,1,参保缴费,0010025778,eafb98bad7bfcd9699cf3a22711980af
20120518105835,D,370100,工伤,1,参保缴费,0010047269,515bf98056cf4b07b172ceb2dbfecbe5
20170904134707,A,370100,养老,1,参保缴费,0010093039,a623b5e3157e0649b7416e0fc2c20a87
20170505100405,G,370100,大额,1,参保缴费,0010087472,b3dc62a3230c5ef582b1ca52ee5cc927
20170412103254,B,370100,失业,1,参保缴费,0010086459,2a2819428837149287efa75b53ed8877
20140117095412,D,370100,工伤,1,参保缴费,0010056869,c2433d3ed88015022d19dcc06570e193
20161212103642,G,370100,大额,1,参保缴费,0010081742,44e6d6c21c5ae454a74eea45beee31b1
20130808135656,E,370100,生育,1,参保缴费,0010054096,673d436e620d0710805f8c0468f558b7
20170614155322,E,370100,生育,1,参保缴费,0010089490,68fa7de77a594dba775dac5e5a408457
20170713093944,G,370100,大额,1,参保缴费,0010090830,80eb6516b510f9ad9676ebf229877097
20150918153917,G,370100,大额,1,参保缴费,0010069560,5e5c0c21b92b10f0b1ee3ba58f339b1c
20160906085101,B,370100,失业,1,参保缴费,0010078632,0268abbfb90b8fd97808e7cf26b2e4c3
20141009143853,E,370100,生育,1,参保缴费,0010062038,40c5ccdff6f4b01f82daa9ae5b544e72
20170306142235,B,370100,失业,1,参保缴费,0010084616,577731bae057a0dd1dc56a63d5c752ef
20110401145048,D,370100,工伤,1,参保缴费,0010040193,977ebbc843e686be4acdf3120d4ea29d
20140414000000,C,370128,医疗,1,参保缴费,0010058386,c02963274f0d1bbe509c5fa295c8ee34
20060608000000,C,370100,医疗,1,参保缴费,0010014027,12cc00fe5c03e00f7ecf4ed05187df3c
20100402135451,G,370100,大额,1,参保缴费,0010034452,7f7a6e8d932f97ed1fe81e543956cb11
20110919085003,E,370100,生育,1,参保缴费,0010043144,af9437612c1de29fead8f148ffe2beba
20170919163355,C,370100,医疗,1,参保缴费,0010094017,7e2e04c665758c9ae6a0e3f9763bf43a
20170215095213,E,370100,生育,1,参保缴费,0010083791,6804c861f977e34e3b5f4c8f702e01f1
20180301105558,D,370100,工伤,1,参保缴费,0010100491,16ef19c7a80389a972f9121db0f9c0d6
20050701000000,A,370100,养老,1,参保缴费,0010008893,858e5e374396462058905a34f5a8302b
20111109095703,G,370100,大额,1,参保缴费,0010043921,68c7228a82a1882e9b976491d3717dfa
20051124000000,E,370100,生育,1,参保缴费,0010009917,67256eff81797166c1ac947026cd0bc2
20070315000000,D,370100,工伤,1,参保缴费,0010016975,9681feb81bb1889df1f0cea1c8d9c063
20160304103139,B,370100,失业,1,参保缴费,0010073225,c72622931b4dfb5dc3675f60ed4c7ffb
20171020103807,D,370100,工伤,1,参保缴费,0010095122,eff0aaf118655bf2b84a2e8c470e34f8
20050301000000,A,370100,养老,1,参保缴费,0010007078,3529be969a915a46e8f114cf898ca8bb
20171018115344,D,370100,工伤,1,参保缴费,0010094997,55b787ba2debe241e5679d7f4f6a5a57
20150723154445,C,370100,医疗,1,参保缴费,0010068214,4fc2e926b6dcbac4ac3b5c2c61615d10
20100608150604,A,370100,养老,1,参保缴费,0010035963,77ad5f25583c34bfd08e0a631dd7cf23
20150906153948,B,370100,失业,1,参保缴费,0010069152,9a57f083426067debf23d42810f34fc5
20120801150549,E,370100,生育,1,参保缴费,0010048331,b6c30ae56657913a6e24ad94ee21e664
20070428000000,B,370100,失业,1,参保缴费,0010018028,438084d01424354c38faa6e2d81527bd
20170807152038,D,370100,工伤,1,参保缴费,0010091927,8ea652978966e0e365366369e8b61a17
20121019094501,B,370100,失业,1,参保缴费,0010049497,cb7129f84944a10ca39807452cee3819
20050808000000,E,370100,生育,1,参保缴费,0010009163,01982b60893b3332e5eef0c2e543c1ae
20140716101142,A,370128,养老,1,参保缴费,0010060541,e8a894061c52d685bd56393eac784256
20170512163158,D,370100,工伤,1,参保缴费,0010087994,93feb53de3b9bd37cf2d495199f714fc
20120312103116,E,370100,生育,1,参保缴费,0010045831,ed18676116896097b231dc2245f662aa
20170606100853,C,370100,医疗,1,参保缴费,0010088917,ae60f0c507fc4d813d8da086a0fb0bfa
20170905143821,E,370128,生育,1,参保缴费,0010093212,a69824f771d1946636cda1cad38eb065
20160812095926,C,370100,医疗,1,参保缴费,0010078022,4dbf1499593dbb25cd77ea7e79d8b623
20180202100002,A,370100,养老,1,参保缴费,0010099860,63409fd3d779e2eff7c89d9e4d80723c
20090901100602,D,370100,工伤,1,参保缴费,0010031809,8f91d459409874fd9708ff6aa04efd8d
20130801091625,E,370100,生育,1,参保缴费,0010053831,de2bdc69fd6c0e771f4b221f693eaa91
20110901102703,D,370100,工伤,1,参保缴费,0010042815,0f066882e36ce6ddc662b81128cfe736
20180516132709,B,370100,失业,1,参保缴费,0010104653,7ceee289da3f0f46a03e6a97ecdd647f
20160613140636,C,370100,医疗,1,参保缴费,0010076139,9f1db059d3d6f14d8d72c25e50ccd904
20180402110327,E,370100,生育,1,参保缴费,0010101903,17a3ed168f65dd4205d4bd5e0edd5194
20130708134521,C,370100,医疗,1,参保缴费,0010053568,22f94a4e00f51cd5be39bbac8c831f8f
20170628110550,D,370100,工伤,1,参保缴费,0010089910,a7f0138575e96a3f3a7d2ad76a988fb5
19000101000000,D,370100,工伤,1,参保缴费,0010201485,ac957c724a1638bf815e2be8a6fc58eb
20070401000000,G,370100,大额,1,参保缴费,0010016684,3fbd475e899182591eb99056bc71d782
20100514155835,A,370101,养老,1,参保缴费,0010035494,55a21f678028074dd7efdf79b6fee67b
20170512093033,E,370100,生育,1,参保缴费,0010087933,98febd9c6bfad6051fbe22394e823339
20180205114956,B,370100,失业,1,参保缴费,0010099994,00f68408701498ca49c8d13af2c89c8f
20120802085757,C,370100,医疗,1,参保缴费,0010048356,4e949972e3f8cd116b8e9e691aa43eae
20171026143210,C,370100,医疗,1,参保缴费,0010095322,94b5b8ac26757cddb9f1eee2b7c96284
20170206150102,A,370100,养老,1,参保缴费,0010083375,3ee67b1da0811da3017b377ba56d3a32
20130411140331,C,370100,医疗,1,参保缴费,0010052024,bc37ea4be73c782972c9277db712b70c
20110719144928,A,370100,养老,1,参保缴费,0010042273,4c0fd0139d60fd8fcdc8e6cc53674c67
20150708113728,G,370100,大额,1,参保缴费,0010067861,091d25d88f5f093df7a4b7fb5805110b
19000101000000,B,370100,失业,1,参保缴费,0010201868,069189640ce8203f97c4b72af9d9e6c2
20150511150701,G,370100,大额,1,参保缴费,0010066430,83910e3207c610539439b961fcbe0886
20041101000000,B,370100,失业,1,参保缴费,0010005375,f24800c94227bd92af7aaa326f5f65a7
20141202145753,A,370100,养老,1,参保缴费,0010063151,99fac1be6085178d9b0cc0511877c054
20160602160431,G,370100,大额,1,参保缴费,0010075729,52825eccb7a5f8097cd17109b201fb97
20170926135817,C,370100,医疗,1,参保缴费,0010094217,0de768c7d092e2798cbe1d86ee3c0fb8
20110808142628,G,370100,大额,1,参保缴费,0010042580,4b29f8ee33958a0c2d9c35c7ff08bfb0
20170706134338,B,370100,失业,1,参保缴费,0010090456,a38047e6cdb5ad4ec44b49fb2ad4fee6
20170220163456,D,370100,工伤,1,参保缴费,0010084005,b0c7aff2b6aa10a78ea0145c162e7d10
20131210153321,C,370100,医疗,1,参保缴费,0010056174,6bc4b12be142246bd6108750b64391c1
20140707145757,E,370100,生育,1,参保缴费,0010060302,c5d417b374b75d68991fdc1a53323b52
20170904101110,C,370100,医疗,1,参保缴费,0010092991,2a3a0dfafd831ca8bc39aa4656c1dacc
20170503110618,E,370100,生育,1,参保缴费,0010087253,6bb87105ecd1e8341d2a7638d022a680
20120704093136,G,370100,大额,1,参保缴费,0010047915,00de8796f9970b5572efb55f046ef631
20120518145058,B,370100,失业,1,参保缴费,0010047280,45de4eb499df14c87d0365d3d0762f7c
20170913145418,G,370100,大额,1,参保缴费,0010093777,d5efbb1c2da118fb2ae38546b73193d7
20180903095448,D,370100,工伤,1,参保缴费,0010110492,c97c516ae1c0be82e0b0e58e2b44c222
20160907110727,D,370100,工伤,1,参保缴费,0010078750,f5c58a363a196f2e41ada8ec4c085d0c
20160302134312,C,370100,医疗,1,参保缴费,0010073096,e75c33d0421eddf1ddf18939a2c2cffa
20141009135234,G,370100,大额,1,参保缴费,0010062032,911a90edb1f96e0ed9d1e74f5fbb0076
20150720144518,E,370100,生育,1,参保缴费,0010068150,dcadf1b71b9d5b543b6d499730a8df5b
20110714112745,E,370100,生育,1,参保缴费,0010042221,380b8b583c63a18b6563b8815e940e38
20040921000000,D,370100,工伤,1,参保缴费,0010005121,a7a03443608d38f02df7c83147e64b99
20070406000000,G,370100,大额,1,参保缴费,0010017557,229d72f830d9ab4879634b5cfa2d6a59
20180914083039,B,370100,失业,1,参保缴费,0010111882,044205f9d33fc00dc1c88ac4b9308243
20130407161825,G,370100,大额,1,参保缴费,0010051820,47f6a4cd9dc061fe74cbc07218696047
20071218000000,C,370100,医疗,1,参保缴费,0010020863,8c0a1e608cace4633107e0564bacde0a
20170221162419,B,370100,失业,1,参保缴费,0010084054,cd0cd546085917ca38cf515b4782859d
20180111095726,A,370100,养老,1,参保缴费,0010099037,91851b2e966e54d63479c6ee095ce85a
19000101000000,D,370100,工伤,1,参保缴费,0010700381,ef6034d3c0d6c61ad378159e03b50c38
20170421084944,E,370100,生育,1,参保缴费,0010086899,00b56ce3e5697d56f3eba863e4cfb035
20160801155243,C,370100,医疗,1,参保缴费,0010077477,7d48cb499f44114a69c916abcbd8121a
20141225145059,C,370100,医疗,1,参保缴费,0010063653,863c2878ce7998134861ce6bae0014e3
20121009145608,C,370100,医疗,1,参保缴费,0010049285,148c27ba5a59484e53c3a772f2ebc01d
20151203150237,G,370100,大额,1,参保缴费,0010071205,dab0e7910ab904941fcc90314a8e7b25
20171010150209,C,370100,医疗,1,参保缴费,0010094455,9afc19b55decf8d7ff8c279bda32bb1d
20140812095320,D,370100,工伤,1,参保缴费,0010061134,78dc58701317cdce80830648b6dbdf7e
20161222154856,G,370100,大额,1,参保缴费,0010082047,f181adede2ffed24d7d5d17a506ff6f0
20151106150509,B,370100,失业,1,参保缴费,0010070635,1ecb5b4b219e2f952abf97d5329cacb9
20180125103836,E,370100,生育,1,参保缴费,0010099634,5f1c8e1aeb726e9973800f9ed14dc0c0
20150827113721,C,370100,医疗,1,参保缴费,0010068979,27bc0d1451795c7bf4cd661bc487f643
20050307000000,D,370100,工伤,1,参保缴费,0010007643,76deb5a31da11ffcd8e4c3482391cfc2
20161012105036,E,370100,生育,1,参保缴费,0010079684,c661a2704b3e6bf9e0f9207377dd2ace
20161117093850,D,370100,工伤,1,参保缴费,0010080927,eeb66a87ed66fcbf54905e6c9b16f99a
20151010145041,D,370100,工伤,1,参保缴费,0010069863,8fd99453f6ab97776327db1d1747a7b8
20180417150646,C,370100,医疗,1,参保缴费,0010103134,1a5b9ac82ee5683577de553b25c39ebd
20180320104720,C,370101,医疗,1,参保缴费,0010101541,7e369cb709c66b012722675f0b0dda62
20160523141153,G,370100,大额,1,参保缴费,0010075462,518ea13b74665641de2197fdf4127fd4
20180605095936,G,370100,大额,1,参保缴费,0010105482,17b4c3b8e34589bc03db12f494c78373
20100909144321,E,370100,生育,1,参保缴费,0010037282,86ca064e7ee10630bfdd54415cecfb32
20180810132116,G,370100,大额,1,参保缴费,0010109765,4e33938ec5b49c11988fc7af188daa12
20160711093523,E,370100,生育,1,参保缴费,0010076973,7d167f1ee519c968d44ee0986b36ca0f
20170207152907,A,370100,养老,1,参保缴费,0010083456,7b5d35fa31fb183431b8e2d6f704375d
20050218000000,A,370100,养老,1,参保缴费,0010006585,2e2f6f4d7daece79f1e0f9bddbaa0744
20160815152118,D,370100,工伤,1,参保缴费,0010078093,646170e7e5beb44131e6a6408e8403f7
20060405000000,D,370100,工伤,1,参保缴费,0010011813,67ac064bc57267bfa4379877852ef325
20170210151222,G,370100,大额,1,参保缴费,0010083672,fbefa627093c6e8cb3be312fe6fcf67c
20170705095734,B,370100,失业,1,参保缴费,0010090279,6704eb2c3f94750dfafaa82e4c389f4a
20170308104807,D,370100,工伤,1,参保缴费,0010084838,9caa5cfb9c09fe4a0a6b754f8415a89c
19000101000000,E,370100,生育,1,参保缴费,0010202741,5b32affa4ef3f104e47c4abc77b53c00
20170406103516,D,370100,工伤,1,参保缴费,0010085930,9b787bbfe650f3182433f0f66b6730f6
20111219153454,A,370100,养老,1,参保缴费,0010044384,01910ea0daea8fe683054b478f92ada2
19000101000000,B,370100,失业,1,参保缴费,0010600488,d6872d3a58678bb7e5624e71b14145e3
20161009090656,D,370100,工伤,1,参保缴费,0010079414,7d3934d1e82be549b072083fd0bed0f4
20120427161946,G,370127,大额,1,参保缴费,0010046629,4616e65af4eb746c556921e4f3136013
20170401153929,A,370100,养老,1,参保缴费,0010085729,c47fa547e0ebaa9be91db9ad711175be
20140812160845,E,370100,生育,1,参保缴费,0010061161,57d92aca3eef7af0b9012582ec78f25e
20150604135148,B,370100,失业,1,参保缴费,0010066960,d668c503283ef332fa2296bb7f766f68
20070522000000,G,370100,大额,1,参保缴费,0010018492,91804cbfb5bf8b489fd6f4b73579aecb
20051001000000,C,370100,医疗,1,参保缴费,0010001491,f141bb1bdd60ee1667c7110c3dbded60
20060803000000,G,370100,大额,1,参保缴费,0010014603,a5fa4ba441473545e839e18c7e5a400e
20170824092549,B,370100,失业,1,参保缴费,0010092712,832ca73fbef0fc1e6a9ae7264b8946ce
20140917143308,E,370100,生育,1,参保缴费,0010061804,7bb0a0c34d70e898d9fdfa5eba9e1ac7
20101203103640,C,370100,医疗,1,参保缴费,0010038301,bf5ae9a8995685ad7c0211ce2a2f0e62
19000101000000,A,370100,养老,1,参保缴费,0010202578,3209b13e9b6c5d8fdbb4859490642556
20180914110624,E,370100,生育,1,参保缴费,0010111923,09cf47979e0fd8222382a6f52ff6d94d
20131024100858,C,370100,医疗,1,参保缴费,0010055280,0a9549cc957df1f3a8e2cf8bf5ec959c
20060309000000,D,370100,工伤,1,参保缴费,0010010959,d6bc1fd3f2953bd29d4f7714d57ea3b3
20160809152923,C,370100,医疗,1,参保缴费,0010077898,31f73fec3740b7cd34702075bc7bd1ab
20171117094822,E,370100,生育,1,参保缴费,0010096462,da09bd8c33d184993518093e630f48f8
20170829105224,A,370100,养老,1,参保缴费,0010092796,968ae992b5ae4701080b70d613b8952d
20161208152411,D,370128,工伤,1,参保缴费,0010081650,e47dac532f39eeed889a4eeae308fc33
20070514000000,A,370100,养老,1,参保缴费,0010018263,dd621ad7f0e2c7bca054a51c9e1b651c
20111216091015,B,370100,失业,1,参保缴费,0010044169,94af14544f4069a66ad57f597f7e3ada
20160422135238,G,370100,大额,1,参保缴费,0010074643,8726c371599b22ca6f4eeffc5135f0c4
20110215112436,D,370100,工伤,1,参保缴费,0010039296,26a225677ed4907115cdb273e16470ef
20090401110717,B,370100,失业,1,参保缴费,0010029563,7787ceef565ad0e308de33c5394562b5
20160603134850,D,370100,工伤,1,参保缴费,0010075798,cde749cebc056fdd0a403f7b16afb382
20171010143608,B,370100,失业,1,参保缴费,0010094448,336330419a107d54aa805f1cbca4548e
20060209000000,B,370100,失业,1,参保缴费,0010010545,aac3e7cd8ccbd5ac34aa0e80a966f5ab
20161010105316,C,370100,医疗,1,参保缴费,0010079542,f135563420f6e8182b667707f2b6b004
20170207101325,C,370100,医疗,1,参保缴费,0010083405,50e79b338d0bc368715b4ebb3e66a3d4
20141210135916,C,370100,医疗,1,参保缴费,0010063423,84ef11c5cf58c41b72628f34040f13e3
20080201153606,D,370100,工伤,1,参保缴费,0010023543,331bf06ca3b52804f4a492361021b8e3
20120801161121,C,370100,医疗,1,参保缴费,0010048349,db1c812867f626ddbdff5d826f3cc577
20090407161145,A,370100,养老,1,参保缴费,0010029779,599941f65b3029a7c6de78e2d0ba3ad0
20160905145245,A,370100,养老,1,参保缴费,0010078603,28bd5cdc43cba17e932cfefd730b4aa6
20101109165112,E,370100,生育,1,参保缴费,0010037993,e3208047d0c880d9f65070673b1a2182
20150901150239,B,370100,失业,1,参保缴费,0010069041,80f8c0573baaa1d190c381395de46a04
20140505160020,C,370100,医疗,1,参保缴费,0010058780,400d5173022c988f1b7ccec5a1aad7e8
20171205112123,D,370100,工伤,1,参保缴费,0010097080,e0109321d33fd0a74d776679f09858a2
20170207141332,B,370100,失业,1,参保缴费,0010083437,52b36cfcfaddb3ccef333e12b7074cb5
20130617151233,A,370100,养老,1,参保缴费,0010053223,4b1b4bffe7e2616752794ff8579c70be
20171122092158,D,370128,工伤,1,参保缴费,0010096606,0f2281681684dfd28fdce7fbb4b0a69c
20170717151340,G,370100,大额,1,参保缴费,0010090962,5b60c99ee6420070aa0c96a8ac50ade0
20170616132922,A,370100,养老,1,参保缴费,0010089593,50cadde5e140ab32d230fddb0efe58bb
20161010104312,E,370100,生育,1,参保缴费,0010079539,bd93662d68215a18ffed51fb764f2ebc
20060406000000,B,370100,失业,1,参保缴费,0010011869,e5515461d4d430bffa80d5947b8a1669
20060516000000,A,370100,养老,1,参保缴费,0010013636,15aecc129658a384f76522d8e237aa3f
20171129153521,B,370100,失业,1,参保缴费,0010096768,d327660d7f116102f124925c6dec9b5e
20110609094028,A,370100,养老,1,参保缴费,0010041590,e214141b21dd18eea54e2c224bf98431
20170913134256,C,370100,医疗,1,参保缴费,0010093761,5794345e040798f3d1b33de2a813d32c
20090602092659,D,370100,工伤,1,参保缴费,0010030745,8e543038422adc683a8a9d3636e7aa42
20170214140448,C,370100,医疗,1,参保缴费,0010083768,7b5ee478567d9dee621fcecd98e8a72d
20060517000000,D,370100,工伤,1,参保缴费,0010013661,a035069216c40c9f8d794118d1b49906
20100302105152,G,370100,大额,1,参保缴费,0010033799,77082776bcc180cf13aee0af20815e31
20170710163119,D,370100,工伤,1,参保缴费,0010090690,a7659ea3a083a8c4b5f024f7bced9ef7
20080114104218,A,370100,养老,1,参保缴费,0010023155,4e109deff8c09d11b6426a9563a2728b
20170313084012,G,370101,大额,1,参保缴费,0010085058,eab23286cabc18b57b5e25bee942238d
20161109145546,G,370100,大额,1,参保缴费,0010080689,b979bc215bd46c48e5c0984b229754a0
20110707134830,E,370100,生育,1,参保缴费,0010042067,a455e167ae8d5a155351b60ba180f38c
20131216135441,E,370100,生育,1,参保缴费,0010056261,268286c32c65d76235ea0ceca3116968
20171024133339,G,370100,大额,1,参保缴费,0010095237,a5f573db0b6cb72436d3ed93fdd15000
20121204105313,E,370100,生育,1,参保缴费,0010050105,f36c3ed44b4e08af59204425f311355e
20170410102735,B,370100,失业,1,参保缴费,0010086227,c2c450f12614765e16a3c6d19c0198ea
19000101000000,A,370100,养老,1,参保缴费,0010201265,61a9efafb28fc0a4af13146a59b42644
20171208154248,E,370100,生育,1,参保缴费,0010097446,bc486f3ebb598c3612f9980aa5ab6993
20140704153516,C,370100,医疗,1,参保缴费,0010060252,53ad80ddcb159984c8ecab2d701a2a1a
