entname,unpaidsocialins_so110,unpaidsocialins_so210,unpaidsocialins_so310,unpaidsocialins_so410,unpaidsocialins_so510,updatetime
4729eaeaac9287e5c227cf16cc5fbb29,0.0,0.0,0.0,0.0,0.0,1495680000000.0
a42f90b529497378764bb9786688f9e9,0.0,0.0,0.0,0.0,0.0,1498430000000.0
a16553d5761ff08bfb58263ebc9707f9,0.0,0.0,0.0,0.0,0.0,1493890000000.0
46a83dcaafcf2d485dc9c424c4511ea2,0.0,0.0,0.0,0.0,0.0,1490150000000.0
39f3e0078cd8c3083af8e47668dfbc86,0.0,0.0,0.0,0.0,0.0,1491530000000.0
e003c481c8ba59e89e4002772df60914,0.0,0.0,0.0,0.0,0.0,1498030000000.0
bd39b0cf796983955fa9367ee2a44033,0.0,0.0,0.0,0.0,0.0,1495680000000.0
0acd9aba6dd012918d503eb489db09bc,0.0,0.0,0.0,0.0,0.0,1496980000000.0
e779d699387a3e59af058fa512f4d4b9,0.0,0.0,0.0,0.0,0.0,1496910000000.0
1d17d5e1961510772161cf05c408281e,0.0,0.0,0.0,0.0,0.0,1490240000000.0
4ea393fba12e20c24bdcbc8a9236dc77,0.0,0.0,0.0,0.0,0.0,1490770000000.0
db4a2d70a51d6385bc2f3f9c7c8f53cd,0.0,0.0,0.0,0.0,0.0,1497600000000.0
d7061c9a8e24fdc5eac034b952e23350,0.0,0.0,0.0,0.0,0.0,1496980000000.0
45d977e6f09c298cc3be5fae797bff5b,0.0,0.0,0.0,0.0,0.0,1497930000000.0
ef70aa2c0f0d1e2f735572b9912c90ee,0.0,0.0,0.0,0.0,0.0,1498360000000.0
606a6d2a1842de0b24e3ee54868858a3,0.0,0.0,0.0,0.0,0.0,1487300000000.0
b9834547feaefdab8a85b5977854b52e,0.0,0.0,0.0,0.0,0.0,1487730000000.0
583b0cc9bee904bbc359641176ea61ea,0.0,0.0,0.0,0.0,0.0,1495090000000.0
8dbe6261888c165ecd7df7c44c16ec97,0.0,0.0,0.0,0.0,0.0,1496800000000.0
97e0be4b575dd2e8c54642c45a43131d,0.0,0.0,0.0,0.0,0.0,1498600000000.0
3f589b2996e7ecc21ca05e2c4a8fc8f6,0.0,0.0,0.0,0.0,0.0,1496920000000.0
e0292637e145d5f051b02b6fe67fd5e4,0.0,0.0,0.0,0.0,0.0,1496300000000.0
04d7d6915b2aada5e69f1a350cf7d9e4,0.0,0.0,0.0,0.0,0.0,1490180000000.0
11909dbc2085d0a1c976933ee6c44a2b,0.0,0.0,0.0,0.0,0.0,1493280000000.0
ef05407166b64994e6a076f95ff1157c,0.0,0.0,0.0,0.0,0.0,1498210000000.0
7dd4f9900399efe0e81e6a3c914ee438,0.0,0.0,0.0,0.0,0.0,1490230000000.0
6ac27859c21101e047ba23f1e84d9ea2,0.0,0.0,0.0,0.0,0.0,1494570000000.0
c102c747553352f899bf723a136df73e,0.0,0.0,0.0,0.0,0.0,1495610000000.0
2d6aa9a11a811fa6dbc0634877152238,0.0,0.0,0.0,0.0,0.0,1488680000000.0
4d40e7799fbadfffddbab41b913fc4d7,0.0,0.0,0.0,0.0,0.0,1498030000000.0
1771a202fa227d2ec46ccbd7eee69c39,0.0,0.0,0.0,0.0,0.0,1497940000000.0
2d16e340c03da01e0fd12a913edd2052,0.0,0.0,0.0,0.0,0.0,1495080000000.0
f800911ae1c90d2ea4148ea6fda72666,0.0,0.0,0.0,0.0,0.0,1497340000000.0
8d00c97611661a1b1e677c31c92e56f5,0.0,0.0,0.0,0.0,0.0,1489820000000.0
765bc85336fa545e7eb6b6e36931dd93,0.0,0.0,0.0,0.0,0.0,1493190000000.0
a49572704d289571d07eaf11e218a36b,0.0,0.0,0.0,0.0,0.0,1496750000000.0
43b42776c4fc63deb99e3596f1bbf3f1,0.0,0.0,0.0,0.0,0.0,1493170000000.0
9ff02002ec82042dfeaddf1bb862ecb3,0.0,0.0,0.0,0.0,0.0,1492490000000.0
e8ce92b3de2d676bf5efdfb5ead5dcb6,0.0,0.0,0.0,0.0,0.0,1496660000000.0
2732d206d3b2a5c87a30295890468a0a,0.0,0.0,0.0,0.0,0.0,1494310000000.0
8c29ad4145c89562030070fc6e5a2487,0.0,0.0,0.0,0.0,0.0,1488170000000.0
2e43838b8b8430654c9bc89f789bfc89,0.0,0.0,0.0,0.0,0.0,1498620000000.0
5ae58d5efd4d97fec41b6f7c4c0b9510,0.0,0.0,0.0,0.0,0.0,1495600000000.0
9f9cd9a1b4d8b4324ce9e5b815b770ef,0.0,0.0,0.0,0.0,0.0,1492740000000.0
209ee86e25c6a0e9ebf0468b5b79ad62,0.0,0.0,0.0,0.0,0.0,1497260000000.0
946e6785d80f3a498cfb17fb50dea67d,0.0,0.0,0.0,0.0,0.0,1492050000000.0
055eb36944c3aa49e4ce6be430663bfb,0.0,0.0,0.0,0.0,0.0,1489650000000.0
6607af9784fbc980c608a11b3d8ccc48,0.0,0.0,0.0,0.0,0.0,1495420000000.0
673cb67d16f708cdfa2e37b4b6f41a6a,0.0,0.0,0.0,0.0,0.0,1498810000000.0
86b90f0529808d49e82fc3ced718b06b,0.0,0.0,0.0,0.0,0.0,1497860000000.0
ada08b53928b58b733a27757665e6975,0.0,0.0,0.0,0.0,0.0,1493820000000.0
f76ecfd2c4a10f861a8480ea6188bac5,0.0,0.0,0.0,0.0,0.0,1494570000000.0
7b72aecefb77083fda82e80caee5b843,0.0,0.0,0.0,0.0,0.0,1494560000000.0
8a0d5320e02832541a081679892e4a2f,0.0,0.0,0.0,0.0,0.0,1487920000000.0
bd88b9a5ba1a9a309b011aab622b5353,0.0,0.0,0.0,0.0,0.0,1496730000000.0
a33c9cb755cd3a28f3f8b294f46b600c,0.0,0.0,0.0,0.0,0.0,1497870000000.0
1edb9f91cc508acd4e7aaf8210de56f6,0.0,0.0,0.0,0.0,0.0,1496910000000.0
2a35aef75fa55b501bb6e133f09e9954,0.0,0.0,0.0,0.0,0.0,1489410000000.0
2eb11bd9a8babd4ca8138965eb10f850,0.0,0.0,0.0,0.0,0.0,1490410000000.0
3d402d993e50271a89abfdfb51c93ab2,0.0,0.0,0.0,0.0,0.0,1497570000000.0
6935a8200c971174d721c5492cdcbce9,0.0,0.0,0.0,0.0,0.0,1491210000000.0
b64a66fc70f6a9ac8ca647cfdbce81b1,0.0,0.0,0.0,0.0,0.0,1494280000000.0
c2193b4d89d099ff2a689d0776296f41,0.0,0.0,0.0,0.0,0.0,1495780000000.0
aee6aafe913418ae0bf284af700f4704,0.0,0.0,0.0,0.0,0.0,1488860000000.0
8781a679059b7a189570d0abb92c96e4,0.0,0.0,0.0,0.0,0.0,1496220000000.0
332bf5ec3f047cb72507d2608d43cae2,0.0,0.0,0.0,0.0,0.0,1497160000000.0
28364c65e2e20303b30bf08c83fe74bd,0.0,0.0,0.0,0.0,0.0,1494380000000.0
9962bfe067cfff20b4a286a0e9b42c06,0.0,0.0,0.0,0.0,0.0,1490170000000.0
befc40db3b8630a61cf6712ec55429bf,0.0,0.0,0.0,0.0,0.0,1496280000000.0
594ed187566286aed079206db058612b,0.0,0.0,0.0,0.0,0.0,1488770000000.0
0d1ca0902a2f3a7b9e24da03b3328550,0.0,0.0,0.0,0.0,0.0,1496140000000.0
681604e37da92b1f0e22a365f1171c12,0.0,0.0,0.0,0.0,0.0,1497720000000.0
f46604abf522d39896fe22b0b55e0b49,0.0,0.0,0.0,0.0,0.0,1494570000000.0
71fa1acd43c3a8108a6755d5657b83a2,0.0,0.0,0.0,0.0,0.0,1493280000000.0
2fd49a71a0e73fba3406a04c3d3df605,0.0,0.0,0.0,0.0,0.0,1492100000000.0
f95b638a7261797b2c26ef6f002b98d6,0.0,0.0,0.0,0.0,0.0,1494400000000.0
6bb5f780bf203dc9f3f277dc437bce43,0.0,0.0,0.0,0.0,0.0,1490000000000.0
14333c4dda81cddc00c815f00740c42e,0.0,0.0,0.0,0.0,0.0,1496920000000.0
1e85cc0ed6d0b6bb26f5a8f741b2a13b,0.0,0.0,0.0,0.0,0.0,1497930000000.0
a0e12404fc6299bdeb10b82549da8c1c,0.0,0.0,0.0,0.0,0.0,1497510000000.0
bc70a8a5aef3684657dbe7a1b5f0ff1b,0.0,0.0,0.0,0.0,0.0,1489030000000.0
117e2e0c417cc76f90c985118d4a11f1,0.0,0.0,0.0,0.0,0.0,1497230000000.0
a4173e04364b3bc772ee2495aae6ef26,0.0,0.0,0.0,0.0,0.0,1488250000000.0
82605188548866e4717cb3cb14844ba6,0.0,0.0,0.0,0.0,0.0,1496640000000.0
a871dfe7925d3fa0e0ccaf3dc59fdcbb,0.0,0.0,0.0,0.0,0.0,1489540000000.0
e9b8373816146f6977120b40aaab30b5,0.0,0.0,0.0,0.0,0.0,1493370000000.0
ffb8a343147b4acd292bc08a8672894a,0.0,0.0,0.0,0.0,0.0,1495500000000.0
0b1b275807125424ef20018e1334b769,0.0,0.0,0.0,0.0,0.0,1494990000000.0
1ce29a2c05d21db32ebdce93f0c63533,0.0,0.0,0.0,0.0,0.0,1488780000000.0
f2f3c784eb86c59ab1c4be0e408f5e63,0.0,0.0,0.0,0.0,0.0,1498440000000.0
8961b8e4088c3e6348bad2f85ba7cd98,0.0,0.0,0.0,0.0,0.0,1498820000000.0
4393f94c7d6d35ef4ffb7e994f68797b,0.0,0.0,0.0,0.0,0.0,1489990000000.0
66c6391adf5c5132b81ff44e1a852428,0.0,0.0,0.0,0.0,0.0,1495260000000.0
9bbc31c7c8316922f750ee73f0d169b1,0.0,0.0,0.0,0.0,0.0,1493280000000.0
35b476baeb25e73bc2cfe2b702f291fa,0.0,0.0,0.0,0.0,0.0,1493870000000.0
b36a184e22e6bfee9c43f945a14f30b0,0.0,0.0,0.0,0.0,0.0,1495520000000.0
bb3bf00f7fd01af275fb8fbc5624c352,0.0,0.0,0.0,0.0,0.0,1490600000000.0
80604e1b5a114e707959461370856ac0,0.0,0.0,0.0,0.0,0.0,1495080000000.0
158e6e2a136b894f4524fb78631d5d4b,0.0,0.0,0.0,0.0,0.0,1495080000000.0
14d23d9001df7a459d97ba37b230e3d3,0.0,0.0,0.0,0.0,0.0,1487730000000.0
2b15b749d358c7a32dd372bf1d628be9,0.0,0.0,0.0,0.0,0.0,1495600000000.0
e6e21982b747214d910da0e6060a8ff9,0.0,0.0,0.0,0.0,0.0,1494910000000.0
adacfb84ec2f1b640bb46aa5294fc3cd,0.0,0.0,0.0,0.0,0.0,1494990000000.0
8fa4fffc90be6d38cbf8136ba690dbd0,0.0,0.0,0.0,0.0,0.0,1498800000000.0
691d55b642de415a1938326c493891f9,0.0,0.0,0.0,0.0,0.0,1486970000000.0
dc988d903059ea315dfdb1684a4ad943,0.0,0.0,0.0,0.0,0.0,1497170000000.0
bf6ae8a437021610e913fc03b49578cf,0.0,0.0,0.0,0.0,0.0,1496820000000.0
64e770326ee46d6df07ab7cd3fdd5ab7,0.0,0.0,0.0,0.0,0.0,1494820000000.0
b78da58d43355cd59013382173c34317,0.0,0.0,0.0,0.0,0.0,1498120000000.0
629f3fe31c7083304d05fd6943fb1d8f,0.0,0.0,0.0,0.0,0.0,1498450000000.0
8ca902f69fb6b4dd50ef9853185d5d5b,0.0,0.0,0.0,0.0,0.0,1496970000000.0
891e5075ea5933b7deb9b7ca2d5170c8,0.0,0.0,0.0,0.0,0.0,1493200000000.0
38d638c0b5f34c58d0d75f22026338b4,0.0,0.0,0.0,0.0,0.0,1492750000000.0
1f80a951e120a91b869d1afde4a1ea2b,0.0,0.0,0.0,0.0,0.0,1497340000000.0
9ef89a7eb77ad033dda2db269c5eff95,0.0,0.0,0.0,0.0,0.0,1496300000000.0
2954ea3f2f1e4da093a2d79158ea3f91,0.0,0.0,0.0,0.0,0.0,1497340000000.0
c84b91da825ebfaa428d44d8a67a2607,0.0,0.0,0.0,0.0,0.0,1491470000000.0
66685e47e09c6bfe9a58228d01340dcb,0.0,0.0,0.0,0.0,0.0,1495980000000.0
5236edb4877775e8a74d93a98c31ec3c,0.0,0.0,0.0,0.0,0.0,1493080000000.0
e7653b71b7a68e28826489b598c30c9f,0.0,0.0,0.0,0.0,0.0,1490170000000.0
ab58823ce32f6b1c237d20de7cf39fde,0.0,0.0,0.0,0.0,0.0,1498710000000.0
e0220fcc281c26656bd88d15b948f8ac,0.0,0.0,0.0,0.0,0.0,1498810000000.0
036e0169b3fb5abd9b27e2f04e5affe0,0.0,0.0,0.0,0.0,0.0,1494730000000.0
3102d3fd9e98cbee8d8bf444763a8d2a,0.0,0.0,0.0,0.0,0.0,1489460000000.0
90324ac6e8da0d70bb430570c9a923d2,0.0,0.0,0.0,0.0,0.0,1493980000000.0
f1179019a10cae4afecd1c29a4fecb8b,0.0,0.0,0.0,0.0,0.0,1490850000000.0
32b03c8568913fe31e2f05ad131fed65,0.0,0.0,0.0,0.0,0.0,1489110000000.0
78cbb390706322a2bb8bb24e43090c6c,0.0,0.0,0.0,0.0,0.0,1490330000000.0
961e02852cde029a02672d4af6c87156,0.0,0.0,0.0,0.0,0.0,1488940000000.0
3135b3322e18bf8f75bcd1d5447119fa,0.0,0.0,0.0,0.0,0.0,1497260000000.0
a63de65ced25da81b1bb892b7815d933,0.0,0.0,0.0,0.0,0.0,1492400000000.0
9bd22472e33ee2764b8ef4a46d43ab40,0.0,0.0,0.0,0.0,0.0,1491450000000.0
4f3214de913de9654a0e6774888fc0a7,0.0,0.0,0.0,0.0,0.0,1489400000000.0
1834fdea9cc708e66f144356eddc988e,0.0,0.0,0.0,0.0,0.0,1492070000000.0
7d7a5c64e055c2b09e44fdb27c57005d,0.0,0.0,0.0,0.0,0.0,1495510000000.0
9dcadd4bbcd01bfdb96c76320634b14a,0.0,0.0,0.0,0.0,0.0,1496130000000.0
bc6ec03578aa31b9d524cf3628c41f4f,0.0,0.0,0.0,0.0,0.0,1495770000000.0
159cb557e2c75c72f7d62549d9cfb65e,0.0,0.0,0.0,0.0,0.0,1494380000000.0
58ccc0b5611f393749b4f015090e1d93,0.0,0.0,0.0,0.0,0.0,1495520000000.0
c8cb82c50b3320706ebba3baaf2e3bd7,0.0,0.0,0.0,0.0,0.0,1498550000000.0
e4334ad96cff391e6c1079e52bc0d9f2,0.0,0.0,0.0,0.0,0.0,1487550000000.0
9967f9e15e5eeb510f2b224eef7a0118,0.0,0.0,0.0,0.0,0.0,1494490000000.0
1258579f75902a534894c043ebdf6632,0.0,0.0,0.0,0.0,0.0,1493090000000.0
0af9ea1a5ccfd88c60a837a524874651,0.0,0.0,0.0,0.0,0.0,1495450000000.0
115fdfd6d736503b375a1a5a847317ab,0.0,0.0,0.0,0.0,0.0,1490680000000.0
0be92086fdbb7a0733d3e6fd9d1a24d8,0.0,0.0,0.0,0.0,0.0,1494840000000.0
e7fbe90da4b2a641da08695bc44105c4,0.0,0.0,0.0,0.0,0.0,1498630000000.0
256dda6243c2ad41d63c4cd630cadc80,0.0,0.0,0.0,0.0,0.0,1498640000000.0
d79c48f66912ffb89f0793b2c689e176,0.0,0.0,0.0,0.0,0.0,1488350000000.0
94535fe6b413316922383e526c117805,0.0,0.0,0.0,0.0,0.0,1498440000000.0
f03e3718678114a5bed60ce0a72e2808,0.0,0.0,0.0,0.0,0.0,1496840000000.0
7ba548d71b72ba022582f92d52111aff,0.0,0.0,0.0,0.0,0.0,1497930000000.0
f8c3cbbb4d91eccbf525f4d916b8bb91,0.0,0.0,0.0,0.0,0.0,1497600000000.0
cc9c7afd135027e1fde58fd57dc16ec7,0.0,0.0,0.0,0.0,0.0,1495770000000.0
7489018fafb79680d723f645fdae82fe,0.0,0.0,0.0,0.0,0.0,1493690000000.0
d5fc9fac9c3018c642afb562504ca81e,0.0,0.0,0.0,0.0,0.0,1495000000000.0
32a7337dfd8621d7f4673809d020ecec,0.0,0.0,0.0,0.0,0.0,1496380000000.0
316b2f07e179958545d7f0f1ed7f14fa,0.0,0.0,0.0,0.0,0.0,1498710000000.0
90ecb4449fa861e6f7fba7955e5c9004,0.0,0.0,0.0,0.0,0.0,1495690000000.0
06c5478d4d48959bbe46b7531a069149,0.0,0.0,0.0,0.0,0.0,1495600000000.0
86d8ea96b3b49b952efdc0bf83fede36,0.0,0.0,0.0,0.0,0.0,1492940000000.0
645ec7f7daa7a3114d4db63d87421828,0.0,0.0,0.0,0.0,0.0,1497840000000.0
c9126b8da7574c2e9d99e8fd1dfe8cc4,0.0,0.0,0.0,0.0,0.0,1497940000000.0
2c66b4569ddc4b890995d251a2b3a869,0.0,0.0,0.0,0.0,0.0,1497000000000.0
e9141a9ed73bc583d03fb301363dff04,0.0,0.0,0.0,0.0,0.0,1494930000000.0
b4c34bc534c3a65375bbe41e530b728d,0.0,0.0,0.0,0.0,0.0,1490170000000.0
a12a41de8e59840aee66f7b8394aab4c,0.0,0.0,0.0,0.0,0.0,1493780000000.0
b8e29c2de6672a7d121568be87ed2617,0.0,0.0,0.0,0.0,0.0,1494390000000.0
e5c2b05273524603296be00b53cd1819,0.0,0.0,0.0,0.0,0.0,1497080000000.0
221bf2761a1cafe66435514d66b73cb2,0.0,0.0,0.0,0.0,0.0,1497600000000.0
3a18070fac5b5a650970af3adf849a22,0.0,0.0,0.0,0.0,0.0,1488160000000.0
e2c42fcad3a9c6c5a6d8f06a23c7215b,0.0,0.0,0.0,0.0,0.0,1498700000000.0
b88ba22e640943214a8718b27fc1853d,0.0,0.0,0.0,0.0,0.0,1486470000000.0
c75d5c5cf8159db9e40ca9b24686f820,0.0,0.0,0.0,0.0,0.0,1494570000000.0
e72363ecc4dc3df84d6039e2ab44266f,0.0,0.0,0.0,0.0,0.0,1515500000000.0
ba3dc7ae8230d3ee55d35e92894647f0,0.0,0.0,0.0,0.0,0.0,1490350000000.0
f0554ab493f55bd62cec6c71e0f0d354,0.0,0.0,0.0,0.0,0.0,1498810000000.0
7a3e18381a21a0b7f1a812cdf269133e,0.0,0.0,0.0,0.0,0.0,1494990000000.0
2fc892a7714fbec4fa64fd878c98fbcf,0.0,0.0,0.0,0.0,0.0,1496980000000.0
e807a87b9077fced7d393be1822bbeee,0.0,0.0,0.0,0.0,0.0,1487760000000.0
fc663a6b2ffa3270a0213eb3ad8ccaa4,0.0,0.0,0.0,0.0,0.0,1487300000000.0
51d08ab328f553a0766370ff24ab2b6d,0.0,0.0,0.0,0.0,0.0,1495110000000.0
5e57cd927840e473103f23cba42a53bb,0.0,0.0,0.0,0.0,0.0,1498200000000.0
1ecd439c8f90d8f12fd9d5793247e4ba,0.0,0.0,0.0,0.0,0.0,1495610000000.0
6aadc55b3778c1165008b523303b11fb,0.0,0.0,0.0,0.0,0.0,1498440000000.0
0ee76b0110b5c952b300bb5d788bb8af,0.0,0.0,0.0,0.0,0.0,1497410000000.0
82893d1c52aa696836d3652b5c5c7323,0.0,0.0,0.0,0.0,0.0,1495620000000.0
ce0707cdf25534aff8e6f2b1797de13c,0.0,0.0,0.0,0.0,0.0,1497860000000.0
60deab8bba3fed1a3256a730d42c8a02,0.0,0.0,0.0,0.0,0.0,1496910000000.0
a01259170fd0fe0dbf69de49b05255af,0.0,0.0,0.0,0.0,0.0,1493370000000.0
e1b6ce3f300d226bcdbccc13a61f0e86,0.0,0.0,0.0,0.0,0.0,1498800000000.0
5c3a9075fbfc879ee1c404b8078aea0b,0.0,0.0,0.0,0.0,0.0,1489980000000.0
89140db9c519c983f2e0390bd7af6d67,0.0,0.0,0.0,0.0,0.0,1491450000000.0
cab576277d91c65f3021c00dadc839e6,0.0,0.0,0.0,0.0,0.0,1492910000000.0
e6b65cad4da90b51d68d22ef896b1be3,0.0,0.0,0.0,0.0,0.0,1490850000000.0
3241568d9a309ca7af75f9e20c87b608,0.0,0.0,0.0,0.0,0.0,1494300000000.0
84dff6d693004978f8191f8dd3fbcda9,0.0,0.0,0.0,0.0,0.0,1487300000000.0
0acb019b53588986acc262f3f73502d0,0.0,0.0,0.0,0.0,0.0,1489660000000.0
df1dc2e16691ff8082d5d2e43c7b6083,0.0,0.0,0.0,0.0,0.0,1497510000000.0
2dbc59d24d1597634e3a2d8a435fe41c,0.0,0.0,0.0,0.0,0.0,1492590000000.0
76aa024401fdc025036d836a93da586f,0.0,0.0,0.0,0.0,0.0,1498030000000.0
904e733088d3f99220afde16332a3864,0.0,0.0,0.0,0.0,0.0,1494980000000.0
132f3bada81d6e8accc40e9c8a3e767e,0.0,0.0,0.0,0.0,0.0,1491990000000.0
c774ae58e9b34a44ca11e359bb48533b,0.0,0.0,0.0,0.0,0.0,1490330000000.0
2916d8090109131245ac7be29e5230ae,0.0,0.0,0.0,0.0,0.0,1497100000000.0
235ee2155bfda291ec1740feca6a78ff,0.0,0.0,0.0,0.0,0.0,1497860000000.0
c07494111f8054ab11ceffde9f6fef3c,0.0,0.0,0.0,0.0,0.0,1493350000000.0
bf848ee9d52e24f9d6a9b82180bd190f,0.0,0.0,0.0,0.0,0.0,1489650000000.0
f79d5c038fec3fef7c80c154f3def240,0.0,0.0,0.0,0.0,0.0,1497260000000.0
a4e6777a0f535e4d86b236671399b401,0.0,0.0,0.0,0.0,0.0,1496820000000.0
d03040789d99ebf563bad6b0e4623ca3,0.0,0.0,0.0,0.0,0.0,1497840000000.0
dbedb57a6d2fdccb139a223bacd67d72,0.0,0.0,0.0,0.0,0.0,1494560000000.0
ffe39e524036542a9b84b409fbd6cb58,0.0,0.0,0.0,0.0,0.0,1493870000000.0
a1413529d86c773df33974c0f4c46588,0.0,0.0,0.0,0.0,0.0,1497950000000.0
8674553f85a239a097b1395584dc0e49,0.0,0.0,0.0,0.0,0.0,1497490000000.0
9d2bb1b1eb3a4e62a1f27d50c1e30064,0.0,0.0,0.0,0.0,0.0,1498030000000.0
19ccb1ed60fc8cfc64f6bfa9e194c944,0.0,0.0,0.0,0.0,0.0,1498030000000.0
34b891e47f1030092226f7546964e6e8,0.0,0.0,0.0,0.0,0.0,1495420000000.0
13c52b1928fe1ed9c7a954edfb11bef1,0.0,0.0,0.0,0.0,0.0,1491300000000.0
b783cfeef51b20786244266aad5446a6,0.0,0.0,0.0,0.0,0.0,1487570000000.0
eb64f0a4f003032e752bb1553a432b94,0.0,0.0,0.0,0.0,0.0,1496990000000.0
acdca1a516c1b01aff9b3acbe5e6c384,0.0,0.0,0.0,0.0,0.0,1495080000000.0
2e59aba7ae3eb9ad079e48c2cc0d0a25,0.0,0.0,0.0,0.0,0.0,1498470000000.0
c866a489ce16b861f1521bf06777b02f,0.0,0.0,0.0,0.0,0.0,1495620000000.0
33bcf4be9cd39ae5132f39e031a003b6,0.0,0.0,0.0,0.0,0.0,1497690000000.0
e1f88b660cb8c3cbc360c9a5b2e37948,0.0,0.0,0.0,0.0,0.0,1498550000000.0
74913e98292e050c0b326283f3c4115e,0.0,0.0,0.0,0.0,0.0,1497340000000.0
8ea144421b5d5cc2f0a07c0407c3604e,0.0,0.0,0.0,0.0,0.0,1495600000000.0
da4eb74cbe9deeaac6e830d47554d187,0.0,0.0,0.0,0.0,0.0,1498630000000.0
02f0ff739416587215bc3fd17820d102,0.0,0.0,0.0,0.0,0.0,1496900000000.0
8b5306f7a60b1c2b5b5c8b12630ab166,0.0,0.0,0.0,0.0,0.0,1498030000000.0
683dee5d7b88589ca2fa6875149c4831,0.0,0.0,0.0,0.0,0.0,1493630000000.0
94344aa0ca5111232df5ec67af4242b1,0.0,0.0,0.0,0.0,0.0,1494820000000.0
82baad28c8d3c02191fa3cd605b1b01a,0.0,0.0,0.0,0.0,0.0,1495600000000.0
00c5ad9a49277c7ff99e23584e6e2163,0.0,0.0,0.0,0.0,0.0,1496050000000.0
6f7048d6fa7003ab990050d160146023,0.0,0.0,0.0,0.0,0.0,1493630000000.0
0be5b618d1081f6b43a25c4358afc4ce,0.0,0.0,0.0,0.0,0.0,1494380000000.0
debf4d0742f3cd1d86c4a12d01f53647,0.0,0.0,0.0,0.0,0.0,1492490000000.0
eb1679a0589c5a60584a94a14ae31ed1,0.0,0.0,0.0,0.0,0.0,1496900000000.0
275c1adc98255bfa130bf69bb7d88d58,0.0,0.0,0.0,0.0,0.0,1498640000000.0
9fc4e624dca466f3dac7a931d5179b48,0.0,0.0,0.0,0.0,0.0,1497580000000.0
dd26244732e9f2111031d8fcd8250fe9,0.0,0.0,0.0,0.0,0.0,1492130000000.0
ef562fb73a59f1f69d61d49f976429fe,0.0,0.0,0.0,0.0,0.0,1490600000000.0
e7f7bc7637c98d7e0272354e1fa86d71,0.0,0.0,0.0,0.0,0.0,1493020000000.0
5df4c695261e0bda5cc018de0e5fbfe0,0.0,0.0,0.0,0.0,0.0,1492750000000.0
504502c2c1158dd9f00956ff8a7d3a40,0.0,0.0,0.0,0.0,0.0,1487840000000.0
b9aa71f76df76f8c707e03a2b98c6502,0.0,0.0,0.0,0.0,0.0,1489460000000.0
4111632143393dab83c5dd409b1fc342,0.0,0.0,0.0,0.0,0.0,1487830000000.0
6095d8f9617c6ccc5e05d0caf0e20827,0.0,0.0,0.0,0.0,0.0,1516680000000.0
390fe3e6035b6504b77086b19f3f0cc2,0.0,0.0,0.0,0.0,0.0,1498720000000.0
2a61d2981a11bcd69e0550db991da949,0.0,0.0,0.0,0.0,0.0,1488180000000.0
62a948ddf4d73a29dd1a695b9ee1db69,0.0,0.0,0.0,0.0,0.0,1498780000000.0
cbc1e42ec92fbb51fdce6261d8d194c8,0.0,0.0,0.0,0.0,0.0,1490060000000.0
5430674b46a9d472413e155b9fa1480e,0.0,0.0,0.0,0.0,0.0,1497840000000.0
fabb0f17ffcb514a67b3172def131a05,0.0,0.0,0.0,0.0,0.0,1495590000000.0
d83ca5ac30cc23fed1684d38761e339e,0.0,0.0,0.0,0.0,0.0,1496540000000.0
6896dbcd30f71718ca17c4bfe3ebb8cd,0.0,0.0,0.0,0.0,0.0,1489710000000.0
96d3d17be283cde6b7e65261bbdabf9d,0.0,0.0,0.0,0.0,0.0,1497930000000.0
964120cf725a8da3c8f09ec53b0ba60b,0.0,0.0,0.0,0.0,0.0,1495100000000.0
4cca0efd2df852a588fe2a8ef7011999,0.0,0.0,0.0,0.0,0.0,1493080000000.0
4458ddbd2d644b30b9f1beef0fa48df7,0.0,0.0,0.0,0.0,0.0,1490240000000.0
7bb6942b7d3c0fe8b270f1021fe43594,0.0,0.0,0.0,0.0,0.0,1495180000000.0
b8a0f2bb115985e35502200cc3831ad5,0.0,0.0,0.0,0.0,0.0,1496890000000.0
e640d77f554233f2d99d7e5323e382be,0.0,0.0,0.0,0.0,0.0,1496870000000.0
90ff77947ced9c0471b1adb967b900f6,0.0,0.0,0.0,0.0,0.0,1494300000000.0
6db679eec08233ba9c597e53ac305227,0.0,0.0,0.0,0.0,0.0,1493370000000.0
18e29815428ceee0a3366e9f0c9efb6e,0.0,0.0,0.0,0.0,0.0,1490590000000.0
de2a883771f6068e828a526f7cde7e3b,0.0,0.0,0.0,0.0,0.0,1498630000000.0
ca0e39fe5ddf4e9c5e715a35e9d781d5,0.0,0.0,0.0,0.0,0.0,1496980000000.0
92c1dd62cd6853e461726497e052c70f,0.0,0.0,0.0,0.0,0.0,1495100000000.0
129913b3651e96bf7fd8de6fef310c42,0.0,0.0,0.0,0.0,0.0,1489470000000.0
c0513c91f74f54fafde973ccfeca4b00,0.0,0.0,0.0,0.0,0.0,1498810000000.0
896f54801e6d9c447e6e57979f1890d7,0.0,0.0,0.0,0.0,0.0,1489110000000.0
7aea69e88731cbc1f4c59e739f3e259d,0.0,0.0,0.0,0.0,0.0,1490070000000.0
79bf90bca556055419c0a0e3279c601b,0.0,0.0,0.0,0.0,0.0,1495430000000.0
a78d3f9f56749c3a277dd748165dd87d,0.0,0.0,0.0,0.0,0.0,1489810000000.0
df0e01cd27179d2057676cc328979028,0.0,0.0,0.0,0.0,0.0,1496130000000.0
