entname,is_bra
88f017399da110288d9182d510534fc5,1
12b2a43c3ecc085e85347c4c971e0728,2
26cce2bafee1d1f514414191b1b988d1,1
0940d726cb2cc8b137b59e80fd717a9c,1
674ea65d3bbf4123455f31aeedf02951,1
486ca4fa8e717436446505e00a5515dc,2
506ffd6e7084132ea3a86d4499323cf0,2
1ae7ab733985361e2ed26fe99d50f7a9,2
03deb76f6cd6d800beeb73d0e5c21c69,1
a96100c4d97d58f93d1827d215481d64,1
3d8b1a540c8bd352b46c7977cc911330,1
62ef00b735cbb1ccfabf68666f12c4a5,4
8d163a8273c0b8b01ce71cef6166582a,1
cbbe3eb6922d5df24ba59b7e5afdb64f,1
b298b4876a6c41029ae37e7bde7c43f6,3
f8543e8439504e737df7ff1fbbefdbae,1
bb676e53955cfd7df33364795110cc49,1
2fb6190fb578a7cb0ba8bbecbf8ef215,1
e97214923204812fab67721e9f358408,3
2a9460fa50750780a3c05b008808ead8,1
0f30ab3aec3f7dbcd1019620176ee344,3
bb8b06844355d6aca46f881d77ba5f43,3
a871dfe7925d3fa0e0ccaf3dc59fdcbb,2
624f6d6605f99079daace129bfa7fdd3,1
056d4417c28c928e33f8998620124804,1
889bd0906992eb190790f9c73926d35a,2
3588fbf2b751dbacea9e39fc146097c8,1
4713964f1240d16bab10e16951f283f5,1
7c4f609668e528c919565a81a7e761e8,2
929ef45ba44e72521ee3479f427173e7,2
b8ac35513e45d9f7daf87b745bf4e3a1,1
609c02a5653170f1c550d90a9e51eae7,1
dd5e6252f52c04d9486c6732b086930d,2
24e41e19425aa132f84a0735179e21ad,1
743fd253bb2d49fc5350be5e3256ca37,1
84a45edaf92f33fe0b6fc694cc161e69,2
b1169d1d390b0af9b234e2daa919e260,1
91bc351514144fcf6d0ab2ec36cd8868,1
84f1ee0e005b36a8bce9f59c2b0d7f40,1
5ca793847f79e7819b1b693e54edc7ba,1
35ad352111c4cf6010d4ef7a7c437758,1
5e7ff65740b5ca5500852a35ff7e9c8d,1
c6b4fb8a920660aacecf51ae435a9c5f,1
be36f6c4ccf8eca8fe22429686a7e8d8,1
efc401e45307fb6e08278cedd143ae0a,2
b7ed298bcfa7e89fba2aef5aeb3bdbf2,1
9f9bc30b6a325487f19c271828b9dfd3,1
7d602641f2a0211f31e769085e17f58a,2
8946f7e0294359cc92f9d59985be11c8,1
68211a8c02ef359450cda91a6efb562f,2
671944536324394f22ba4cba0303a5e5,1
6713bb89c006179bb8ab4591f6c7b7d9,1
2b281e01b14c908d25d119d763180ad2,1
ca5db2f2892b13d2c7644e28e93719ed,1
96d9ad6e5d5fa16c8ef3db4e56287871,1
5bc8375c733076254c3aadb79d9a66c8,1
0eedc41c3029820b47976c69a3fc2c3e,2
aa4ef49a1ad82e5db9b5c09005f88a68,1
6b0e7ff78f435e91495a7fd566fa3755,2
83b47ee4f2fcafa0112a10422d009523,1
a29555b9d15f7bc068c70dcef7e59a72,1
438853776483813bcb45d05689d18af0,2
a21b213a3059844477a9de1a80c0d948,1
e99d81397583f7fad5927582949aa546,2
ad1199cc4049b7f0411cf41354972a30,1
b84c4f933637164d9abc66ff5abdd3ec,1
d206e576ad7a6f4db140842d7a3aef58,1
05abb8808a802b5918d6da24b265a03d,1
9b007293dd2e868c19de91d44e6b645d,1
28aef3681479e6f1ab8651825724dca4,3
b10ec9b63dd7229c05ffb0bf71244a67,1
1c4c6cd5aebb0e917009ee0bb19b74cf,1
a3432017c30d0181cfa8b938ed918933,1
b919cc78f9a17646dfa2b4532e2aace1,3
59f3c7b573d7d1c68506dfb696fdd2e8,2
84972e16531f683e87c3d3b9084adb2a,2
2f00b1c4db57534cfcb4d0e99e5ef62f,1
16e7a763d3ec7d3bd10acab4a2273c54,2
930a7ea3e21483f84d9587a182341c0d,2
991352d2f7a3a71e9047fe15890ced03,1
08d5a59a1e0a074ec377903fb88ebcf2,2
4af495e24ff7f03975678937b8911a19,4
33aa0740cd812ce4584343e83f4c7a11,1
204a7f16985373b51046160373fd945c,1
b4c9af78171cc3c5ae7bc68c3253e4ec,1
92560be909a41c48e44c6fab3eeed8da,1
36bdb6b3350f44681a5db49335de0a2e,2
5c17e1c37e6665c632a22a04239180c7,1
31f65681036e940ca71175983bcba6fd,2
8d8c8ffc4eed09f0a37208b4b777ae9b,1
6656b19720d1724de1406513524a78fc,1
266c9d289cd3b9ef273b7e364cbed6f8,1
f2fabd11dab8bd2a2f9509b77211cb62,1
3836332b85f12e0592b7afb488f6786a,2
cc86b61b73960bf84bb745498f7d567c,2
6268a66eda4546c929e6518508785d51,1
b1ab312ffeda66abdc77399181429783,1
72b88a105682a4274b59b245b6943d4e,2
327d11c6bcff4e7452f57a244958e305,1
88b1dac3d2bb6bb78042ed29fe3169e2,1
15d6d8abe1c4b34affc438b0e3c06a2a,1
17c172f839aaeebcd8670d8393be140a,1
76095a9882d7bf382a57c613655b6f40,1
c69c64cf12106b6f0d74f882cc6bfc25,1
d68d3b22034d8b0a0d16b37eafc0885d,1
f0ab39ccb86af5166e1fafd11487b39a,2
5720502a19f09ce3a6756eff48735ff3,2
dd2c15e62ed7c7de9937d98cc1104ea5,1
1e4d950c1a1731f1b9a23ae2863cbbcf,1
32d902b909303be72579be05bc6c672c,1
cd1d0f01903067f195ef06c57e54ff6d,1
ae0a6f27e4a1d2210e164ee27fc87809,2
f0a9f9fb54ef5f525e8f3017fdaa9b0a,1
23396e38618c8a3c3505849aae7c74d6,4
bc91c499c706ef3dbee7cfb7d70aa304,1
89f29b5ec7d2a7ec4ddbbbd5aeee3e44,1
a50e5205503ab9937f76ef78064f55c6,2
9b18a0e3a0dc4d0299a9d60fbf1d52e1,4
7071458df4aee43c211f1a3c8d592876,1
4fd9932b56a680ea0f751bbfb8ea1f2b,1
30ef2077c8f92d414fcfd1489ba36d65,1
9df859253c664b1296a2d6dac9723daa,1
11a91b4431f5fd06f11c97d91342500a,1
8957e08873a5953903f7d3f67825325c,2
292dd4ee7880f80176fc93f49308a2aa,1
0118c3686651a6c43d8b82c59df1fbb4,1
91ae885bfe5d9063a4961cd6a0aaed78,1
17491c74637f27daa8960705f77a50d0,1
6fbc6a605ab02816e19da47869cc9a9b,2
f4843128fe9af05329c9933cd2fdf2af,1
8f13fb2e3a64c38df3f43925a89a9fe8,1
13239c0bcce3512c462a46a09b95ab4c,1
ecb301d856bf82301c3d8a93b406da1a,1
8576bb3a73e819a9b84db25c36a2167d,1
c04392a2267f7ff95d5d58c40a94bb18,1
437dd86fe8ec93f3bd0fea48b8759087,1
5a0ab8a93739bad5c8fe08e361db16a3,1
10014b95592582ba16c4655df2d7800d,1
a11d73b0b50eb03a45fc26595e21fdb2,3
277ee87b4865749d7cbb0da93fcf0aca,1
a5161d0879e2781c73e082222b6147b6,1
ec98a305f5102f0e7f3bd9b62539ff54,1
c977242d566b9a9ca5b5eb36ac80b2bc,1
ed7f37d3ef91c46f04d6b376ae6415b3,1
60300e9e5f1e55d7934f705e5a6df0b6,2
7857d5b0916fa65af99e0ce1b267e4db,1
7a74df92a8625d4a706fb3b5c3109191,2
936cbc1db7621a704512e82eb18d5248,1
3adab8c20ed7cac613973e6a1814ec7a,2
9b8a9817f5829f97324b58fc9356ce5a,1
06bf31faa7678b95f108da1fe1e55f54,3
101e152761550d42819503944143df91,1
b1100e5c3b6eaab6caf87986896024d1,1
4654defe854a7a613e022ad660a93fa2,1
0977b05e0940ee6d0746fe5a5fd576f4,1
4bea658251edb940c98214c8d0aff1b1,1
b071c5333d080f92466611ff51423dd6,1
94afe29f361930ccd1a9742ced970e56,1
9df60ad9bc856a1401476698c52a9120,1
9e817c8eb9d40ab52a6fe1ffbd238915,2
014a139bfe09802513331fead046d37a,1
a2537697b4bb60999d9ef6b6fca10b9c,1
299cfc5ae68609948833578dde0bfff8,1
bedb554203ec64183d6ad726661e7d6d,1
614e4275c0e3777493a711d718871680,1
4c7db6b80510d22abb5fb7ea10a67949,3
7584a4cbdc3b3dc773ed0e0641125918,1
8db47e111056d831a92a5d4a3f23c6f2,2
ea9e7cb848c37dffe97f32915594295d,1
869f76cb08752558d846f6d0c4e699d8,1
6ac78fdef6b918de886ceca674ebdfdb,2
0db6abc9ed6c6b305e98a94b35561a36,1
7c0289658d8e4169f24e5e22f17070d1,1
e37286b045aab2a3f1fed08e4e1d840d,1
d2d81d3d3da4a48e9b76c19cd58bbdc0,1
cfe26c24140c281c9fe8d83b15bf31c8,1
2c0e4accab8a8b1b0466e1b290b6b348,2
d6a71e526a1624b502dae26ff14f79dd,3
0f4176937f4e431bfb2635ddf7ac2d9b,1
78aaf1d6eac088747164c9188ece3298,1
dae342a8fd36c0edd1476cdcd1de1b11,1
1511b85e3d95f38b65c368ea33ff16c6,2
11901f1ac2ccb2bb5be226c70277485e,1
18893a29f8da422d62e4fc1571e1c6ad,1
6f0be985a5f0266dd5552ac66cd904dc,1
fe6e7e452f4f824a414546e363f444b9,1
419a4c51a15ac25fa134ddd5df9c2ebb,1
c07a04007996fd1e12e2f8940e9c8cb8,3
76217848a94a8b5faf079a460378454a,1
d0c90980b3205dab0758a5386046b79e,1
a3f6521633de6a02c101ab3d53c5e5f2,3
01627692b65bef6f30418e473b49cd5e,1
94c2bfc185c85237fdbe6def2b728014,1
f51b2df16b8f7a73cb28dca83f6e55cb,1
3d8ca14e7d19533b07beef00b7575f78,1
c13b915c0f52a3f7092e59d21d8033cb,1
d403a8be24b4c0440b59abdba5ce96cc,1
d18f161413c4a6d4976340fbc93ee01f,1
7258f2989def3d8a8bcc9b15f7d98498,2
4d1dd508b3a13cfd6e6a5708bd6f5a00,1
2fd64f4835d7f58dd0bab23c18200a10,2
49990a47ad27eaa419b119c26e479da5,2
588073592c9894e464a68f96dcab5dcb,1
1ea18d6f14ca1f7de26048f7ec09d079,1
987242f8689e4dc3bca0844ecdd7b8b3,1
18d2980c4d82671a2578b774dd9ed740,2
803c49615537e41e1dffb654f2219299,2
5e50417557c9cb2e3bda957c24cc8f22,1
92d640130015e778c1ad165d99083e05,2
56f8a4b2eb9b25b13b929d020c9d6345,1
c980ce15a7efae22f04cb231eff3f0f2,2
941c58abd22e24a8c042d7d62b0672b7,3
5a3a4e3c85120ca2a0a19025e981ca49,2
19822f1b4e523cc7e6af720bf209410f,1
0819450e08a3d849af1020a6e63f205a,1
a6d169091f16e569c47b01eeb5a43044,1
6328e2273b95793951d52004bceeff92,1
23aab914bed596400e9336c9ebd7597b,1
8530c3e2968ff4cab53b41fe2669e476,1
4a169d2d581f43fa8bdf9b6b13cc08b8,1
e32b4065092a91b23f0e37ea34c6739e,1
c696713aa56197be9d7f23a6c72a428b,1
b4a99a97ea3f9aee473c5edf75d7aeb8,1
7c6366d24698b40c121966b8bbf04ebf,4
99b5d316ad0cd7705b30793621fcfb1e,1
e1e9e168c98758a663d2a78a7b38e940,2
49d07e2c86e0a5b2b193bd2e081abfd6,1
c18630e8b617ecb338bddfa07650dd39,1
52146fca3ef1294e59c4d54fc29d51bd,1
590d7310bffc0d5eb9e4180b91addb9e,2
d6fe0526687d7ba049383c671d27f6db,1
7fa93aad6dc1d464aa69848723155df4,1
3ad9b58d36562e9bd4157ccda744b804,1
462dcece1902a4df7d9c641b08f913d1,1
fdcd1ddad1280d3ce3e24396f6df0e08,1
bdeef0080819892f1455f6e789c97ab3,1
a542036a98a23f4768260fa48ee6781d,1
90802226132a776cd8dea05ff8a9d82e,1
a2b2e1f39e2fc1660ac6da24cf58718e,1
00223af3a87c14b101291a95ee8a6a6f,1
4130b5328467da3099bf0cb4aab23d68,2
6031ac278a0909650b9c20ddb8272609,1
689cdbf065cda32c81af9b680aac98a3,1
be02db35eef2f55af1555ad9b1ca1b93,1
2db1d711555729a1cde3620d55753a30,1
fc2697d235f6246d765156f9ab96cfd3,1
88a56979f050aa23ea4a42cc367b475a,1
6145188ad921d9c929602d2a25f1224b,1
ee630ff318884a607de71a88738f8712,1
0e3987f12eac96ae02c366998ada8906,3
549b9a2a7ac05f267961b82551995157,2
bd5260b611636206dba180e01ca3b908,1
1c0e29919fff955901b7de8c84852b99,1
b571498881f9ffb2cff63d61e52d86a3,1
e4b0a277e5f9154fb9f953665361d60e,4
bfa1fb85ed68b2fbe98d5cc8f0a9d7a4,1
2462886490c720c6feeda86b17ffb7f3,1
c44d58406df7588806dff8b2de2578d4,1
595acad281dc0cace679b6c3a5c7e5e9,1
dafbf45aabfb0e13227f3b6fd5dd2418,1
45e3ba3154ead11a84ec623578d691e5,1
6c447799ef5abaedb7a2b183cc5a4d98,1
e4a8929281f7e1e57d717d69263af3cb,1
b1871f3a93071c864aa8bdfa8f4b8adf,2
196aa7a301247450f540928c2c61f5a7,3
11cc5f0163b2c1ac330a8aecdb9d579d,1
b434e9ae83d7714afcee417656550e27,4
a557820f6c033037bd136c151f02d65d,1
984de70d4e673dd3d2f9fceb7125ed34,1
80c38d6a4f63301843b950302cd72cb5,2
93d5a4a02b92da0683418af556701319,2
658b2f9b15cf10240bca812a456d8ac4,3
cd4c8ff4fb8fa72dbd11a342568a5700,2
376a1a82c3d28a56a222393966379a20,1
038aa824be1781c23ac825e7885122c3,1
d45955beb6a57a8e80a397c46cdae415,1
09e4bc33b8fba48d0d39ab018aa2a8e3,3
078871e34e37403757905e107b579617,2
415fd42c7ac6ca59af12b81b2320ad5e,2
f606012b3f19c19a456c986370e3b15c,1
a4274a9dbde4a0655768a51ee5705f30,1
af90c6ae1caecfc77ae1383b96fd1000,3
1e9583c0fa58c428ce423d02a33e9278,1
45b078216aff7a4752c5efa6faf40581,2
ea1e4e1cb9f3af6783ace47da8e7ed87,1
e5e9371dd79bcc1ddc9d2e909666c95a,1
c8fdf219e49f18c5b471bd4f8a3921ca,1
165e993d989f2a15b4c0da57731dcfff,1
2d91ceb7d0b25bdc3affd7672c53b3f4,1
a3cc5897bc3b7a8284a37927c4f1d909,3
5d8f5ffb0ba6e32760a0609cdffefb4c,1
0264f312f070014ad14cb46519fd6690,2
f357ac07e402120bae97d6a09d425bf6,1
3181ac3bcc1dcf525d48ee2c32dce24b,1
f50f2b17dc8e68b9abe7da54fb7a1211,1
8d5cedafdb29619d576dd92c172c7f05,3
3e3036d33ccf4f37dc571b63bb2ec264,1
1ea287e4a3109b03b52aafa4cc1b7361,1
c3b1322df6f5c4f9b7d49f376fcb58da,1
6c0f6636d5285a652b80e42fcb124173,1
318877b4ff8df2969a6d53fdb5ca6257,3
14fed6c02760c39dc11a3af3eb9b99d3,2
b9772eddd2019bc279dd9452cd03d78a,1
bf1a81043c307550a2789617e1d38fd0,2
5e3b11cdf01297f81cb08057d89ea2a6,2
ae01019d9cdce7f7261c788a259527ea,2
59b6b60f7273677730b9c6bf8db0fd77,2
6d1e07d0c88f6ad5a2955ed8aa0f4582,3
dd62072121577b8271861176a298e18e,1
030d69f841b833797f2eb83b33e10744,1
ef1711021c6f9cfa832ebd0fb4f927b2,1
6f9ad372999fa53f10ab26bc61870005,3
29e52e77f0145fc20fec8c3a5581826b,1
b36ed33ed3c8c9338a182747c5fb8bd0,1
ddd8fe8bf7eb27c64ad2b5dcb42736ae,1
97bda73789f4a1c1b3ff540aba6c1657,1
9e949350b5b697be15e3ef34d826e15c,2
6bd8056544c3f1dc3ca07f0c7ec995a7,1
41da987ae0f888a52aca8f91f2d67ecc,1
f765339918c51ba452215893d685f61b,1
147c52178ce21af628304d69b37e5315,1
5c934cb83ca1f4864d15b473e3b24850,2
31afcaba48427b4b8d6d6a5ed9c2a24b,1
02b0b14b288d00cf3fe42dca7d7e85b9,2
dbfb3dae28fcd90287bf69b528ce73e0,1
5134329ec5dd06ce2d3e5a2c237f6a22,2
148074d7c1b267360a5cbefa8aafc4ef,2
1774e59ef735004bc98bd8ec28f787f1,1
b18601eba180f98ad4ba262a8ac6c5c2,1
a28b534402211fa5accf1c412e2f910a,2
7b7973d0080d5eee23effcf9fb68d629,1
9e4fac309abf221472eab5f717ba9f12,1
4ce36e5f52de210444b504531714b654,3
6529787d90579b0f1e5fa448e140a23e,1
c8f53f7665ea3154b7edc11e6954cf5b,1
3d4bf018662080f3edcf1636bff35583,2
134be8e68bdce3b7df7daa15d8004d64,1
d0582f8bb862d05d6182bc9bcd00a676,2
2087a16754066615f7206ea35d16bea0,2
144abf73de04cc13202c693860f55736,1
b03780f405baf7f7dc93dfd8fb702b49,3
b8b7db17c45721fe6360ca712fd9afcf,1
780426ad10646073e1e39f97cff3bcd4,1
c742713125661bcde04e8ade6aa2ba81,1
472960db458ebe31886beb1b02720bff,2
8f837f2425a4a70a770682e2860f55c4,1
2f4b5a5ce1f2370eb42007b4f9ac1fa7,1
4c50a33e5c951a9360d971296e871133,1
85bde52a3da19b8895fdde79cc4ec464,1
9a33d7b65d257bf31daaa25800ca8c21,2
071a9073532fb29e6f6bf5b0d05aae95,1
431e9f310b48e4f8ceccc3fadad70e14,1
4a6db9c2892f7dbf108994d2219cd560,1
7d82325c8e2def5014f24c74d2b3e527,1
9deba011dd5ca0ca5a9e6ed3a6d2bc4b,1
64d4cb9f34b3b21bc4258a61d44ef395,1
ad7906e4ff8d7afb788ef473e5969291,1
6dfaaab31ef2919e481fafb09668eb32,2
a033e653054488f6c606df0734e9771f,1
c6f7211c6b36107c91eb9dab7fc00af1,2
fa560728037b4e4346e942299dd1565c,1
1ca74ad9e346823f381b0e297a1d2ee9,1
1fabe39e60b42bba6a894176ce19074c,1
6f9e3b121bbcd0d12b820069f528fbee,1
e23be04d881ac0bb21df82acf6d52a44,1
0c5b444279d8771ef6d5d5b8a921a98f,2
1a7d3d62b02287a43538b37c97a4a90e,1
72ed34174923a402b6a7f856e5ce566e,1
fb982da7d5d88555bfeea4bd4f7e9bb7,1
04123de3955df60a2f5984a23d0f733e,1
eaab1e39eff398a00008408378027e61,1
fb394ceac279ee36ffbfdbd830e81ab0,1
88aca28c289892630a9746cb83a03a32,1
5aedaa5d61539f54b0b7a40ed0686cc7,1
0e940bcbd4a8368d32775c60c245b33d,1
b1f3e5698ae4bd80827156c9467cc86e,1
b29038e238e7e8bcaed16d21d08f5d45,2
e0cec80250f7b7878e3b394605e79b48,1
6d2dbbba4e4e3e66f1ea4a6d3f5a421e,3
9888eed5c09145ed82278056d27ec795,1
6536c0cc7424a94e1d2a2aedbf6440f4,3
a67a3c06d6d07e73bb60fcc5fcf5df11,1
a4b30ca969a5d34790bea60c169a2bbd,1
5e583b5d377079b2e5cc0f3aefab346f,1
d79ec65288f5064156921be50cfafcda,1
8023b3d1f483438d16a5039f3a8fa3ea,1
74f87077a63cb43adc9f540e73330510,2
6fe3bade5b2d0e9411086165250245c0,1
ed8a984fc4d44763aae70d0d9434077f,2
954352ac88b4922199b4f8b7f012376a,2
ec97f11e08a77ce841fbf89c391c0a8a,2
473a3993376ae2718e76ef39baee4e2e,1
1aa5995c368411ee2a007297175c2a11,1
b4e44993f6e09139740366700e86ae58,1
790897a1a544c03bf10e6a47325dde63,1
1d604a8f47dd03783bb3f46083276fbe,2
d01e4b8040d7eeace517f61c290d9b9e,1
2b61e68b2f51cde84159cd5b3fdbc5c4,1
3fc450d29da1fbebcf905ad927198bc7,1
dff933d17fcd62c87d7057fd437cb078,1
166fe7ae6208451973a8e728ea27ca3c,1
177c5c35cd566e67efae6c35cb817365,1
cff2765ef31ded7a3a7d0229daf7c364,1
e98470f8d1589aaab4e88f5abac89a2f,2
4363b74a6fd49ac885b13c0357b53209,1
df16fa9eae961ac5f5811bd169bc331b,3
c85dbc8cbea0e7b0450e794e52992378,1
360d6d1ee8c35e7b05118b428c874f79,1
ceaee8ee7206066db262017729dd8c9b,1
a956fb596b4c41a3b2a8de59b7f44955,1
25dd8cf2132884942b1f36d6e7ada342,1
c0f0b6a327dfa0589b5fbae9adfc16b3,1
8a6eb3feebb7bd178b3ecadf1c5fbb16,1
b89b835b9dcc029f8f4c179d228a02e7,1
55218e65325633cb4c238bb03b18dec5,1
7d1e8b0928aafd250dd87db459b74657,1
b308c8b7162512964fc296c5252d196d,1
1012919523d34412f2cdbffac52a8306,1
33c4dc2a74bef28b735bc45e2efa0d5e,1
e51f530c815a2789ba4b0bf333705e3b,1
4f16c5df67b47db3102924b01a0e3133,1
2cd9be92ef6f96879d21d7e3cb8c3961,1
e470dbf611f2cf929f76397f9c201081,1
6cd6a42809c69e9fa9c302ad648345fe,1
994df7573747e176d2f38f86f5b58b25,1
949e3a4a80330ff6c9a668342f8203c1,1
d87f79734d8857e22f29b11752f765ec,1
d13af5ae148629fb3d4048194c429cd5,1
0c22655ed92a5a600f6d686cc3a04a12,1
67e9bcbc59bb82447b6cf3c862c33391,1
2af1aae296fb5416df936c34b4696707,1
f5232e9543193ba8ab23c983f3d7ec49,1
4e15db76fa740242d2a0ee5aa3adc821,3
2d0e3b5436cec42f62ee2ae29fffb07a,1
b57db16d34e1a5c78b6d406cb650d005,1
afca0df2f5c5a9980c16f863020f2d5d,1
2bb43ec4c865a0d312e9103cd189424a,1
2b2c8ac94a1e6bc7552edfbfd23e5150,1
826502e7bb07b64b3121d847a49de32c,1
f5a0618b124636c11e1fee46e0e0265c,1
2a05342b7bc4830adc2a7b4ded662775,1
18807b76585a37f693f51676578a7696,1
a5228837615594fc9309afd6fc15e172,1
cf6fddfa6661a60e30bba925adc292e2,1
e94fe2ab5122d764c10a3ad5eedf3aab,2
7df5e8e1fc8bdfca88f52d4c3836d1d9,2
11e68e2ff8e0c588181357707b46c985,1
ced4b70aa1d2907ff6c6f402707e9c23,2
e36d6cbf2e08188339eec9c2926e1139,1
1bf1a070d4568a1d472160517c9a086d,1
5e20f97526e5d59f6c9ff8a8d7179e7c,1
3d761a4b76a81a2c0606a290bcecbe24,1
70ca250bc93d01e0a37b3b4718a0cce1,1
6d434f30f6c8cd07ab02f5444b1f3199,1
ed2c3b62f3dc939fd98201928c1cb1b0,1
d1fcc41a75cf956939fd1bd05016d9bf,1
4ec85202cccaf1980662ddda305f2ab5,1
58ee28d18bb0432e0c2ad1bf464b3d0b,1
7d07a9b4dc37e30e0342866965b3f8b7,2
036b68f11c13fcfc2c83e46833fedee0,1
350d556d6473d1e34445967b9d577312,1
e014a3090be19d0968acf0e86fa94c9d,1
64aae98dc5facaf0c9ecfe27f8e36c78,1
5430f0b7ed1b9440aea3d38f2a6c075d,1
6b67195a71a187c0d1c6b9cbe757f661,1
8597ff6cb0459fcb4b9cfeb7dc96286b,2
ba917d2307c1f2f2a1d454d3d6e71667,1
b26124fca792057b7db07ecb984c7f0b,1
a27f2c5a7e5b92d936b63d2f18d2afc6,1
fdb43c709c9b2de902848a147fb75c2e,1
ed6b3e87747d6af884256afbe560dcdd,2
6f4c929f4ea0fc0024b80afba9055691,3
c5ac72183411dae5743adb057d3d2204,1
be4ef063428adf21507830f11f738049,1
7ead338405beedb6c273d751acf0d8be,1
f1070e217891b9c06c1bce6eb851fb12,1
84a3bca54b4115301d2059fcb51e9f50,1
dc24837263f147fd8d11bc03a45a7c01,2
49ad05270dc17167540d3d67638a9479,1
90fa0cffe9dc3a6e2be10c8ae312fa7c,1
927d6bd6d3d660576f64e45f8aeeba70,1
3e033d904d2d7f3e93364d2590563153,2
bed51066fdb47dd1bd1e428b4ce49714,1
d8350a885861b32597135419d029d7ae,1
8b365eeeefdd1e7ff721ed45c540d1d3,1
eb56f37140e2ea6453825af0533f138e,3
566ee82a7243f77ac072a272d4debc9b,1
95548b72275182cf944ec9c25c53855b,2
b1e26da10f1f2d35238aefb88dcf585d,2
3875db644f043493b1b80fd648523515,1
a9b4c1d893f5cc4292d7ebefa8bcf6c4,2
04a51a5c430d209348fd0b7d56b47244,2
133d5c36a77587c4745c84bcf5085a26,1
d453d623417835e97c674d5be61dfbc3,2
64f27f6f0112314c318e3d2699c8e2cc,1
8e42f100a153db36ab70e01d3842467b,1
d023da688f4075b99a78ece680e1e8c8,1
4d547ca47dad2a51b88ab0dbde69f17e,3
f1bbb0713cc85041065a8b87dad147bb,1
d3b667d2d21e4f675602ed224075473d,1
caeaf6eedde377aaaf43e9e470bf46de,1
64258f17deca5706d9c93d782451b672,1
338eb67d9c1d835b5c747e72d15e03d2,1
db6e2f39e7b468064ddc0736f9df780b,2
eb6e9e38490848202fd2b8e3d7ff285a,1
f6b1af38e0b4cc1da0fdc038b67a3525,1
579a194276b1aba553a294162bf40375,1
76394b5ecc360e904e75bfe101f7c901,1
23d2871ee9c8e231bd6d0cc8aaa767bc,1
56033626b60c98e54ad27a83512b50fb,2
31418429465c815531cd6efcd699b7e0,2
2e3583c13104ef61f82579a820547993,1
9b358333922f10da73a6501ffc9d7222,1
772e28dc4773cdd14bed1f51ea4f5a6d,1
3f3c97a6852ba91025eb7a4ea2a39ffc,1
e1ae4a75c1e5a55f63d0ac394afb2dbb,1
0bc11045ec768bd2259bda5342121306,1
e14c4c1fcc7b46c4e1a1c0aee92bddfb,1
aa0c86d12a83dbad61d380b01da28943,1
10b9fb804842f34f8280ed0b75d5b844,1
1dbabe71312e84f1a71865df96a96797,1
6241c163ab395866a8f78f85c4e919fc,1
3f54d3666328f4001296b2476f161cb9,1
9e63ccbc4af24e83904f8e7fb2e4bfa9,1
0d9eefd5dde10869801fcd7eba81e49d,1
db20822e405334547d7255715b5efa8e,1
66db01d06a293c27a70224096c27c406,1
7daf85d7d9f4645a7b0858525f9fb579,1
e54c0c684b597c06572583c1e11ac7ef,3
e6407ac266ef6877ca8c5f920fbca121,2
493f3a5d3fabb1becc875284132ea094,1
59015d0fc1247cc8012e1a038e2dc7ea,1
95fb4522f7223d8db0bcddb5f116d599,1
c0ccb5795e57a31b699d552029a593a3,1
b73af0e5b9d36c1baf734011a3a8d6ca,1
420d10b0efc373b71e7c6eb624f9eb68,2
28ecdf7957c1ee9b52a5c665eb456c5b,1
621b044dda6843f26daae793a6060fcd,4
f0fe72f343ff49b05e1caed2aec572c4,1
273ffa8c78e710dcea77c0280174a04a,1
b8b979a6a98d3b889c9f6e4f20ff7b12,1
e5ed78ca6048bd723bc2ae672ee41a9f,2
54c48037ee069345979b154a00cbaa0a,1
367b75799517f71f0ee920f02ff174b6,1
07f84e95a2c6f6dc4dea7c1c461ad2ec,1
7200b2778e316ca8d6e4f16a75854bc3,1
4e4bb07ac7c987e45d7fdd4019261744,1
7db1f8d4245c64c2e99f5625c8c8c95e,2
609c6176882a7a75fb90ad00c8fc0669,3
da1e91ec1b7fc464d95c9a8086f2bac9,1
d2210b9b789b3949fd1a8b424c5199e2,1
e3108e2ea1e99d32ae695bc372488586,3
1f7a33bc21286a35542e469202af89da,1
f4eb64ebbc34de89a44f477cafb578d9,2
8989cf9c51b262b20b1d2f80128e3d92,1
5839e18d2c687446a229f8354aa968d9,1
c2490945dc7f6775423efb531690f5a5,1
6e873f03e998d1af2cd53c835c91ba12,1
ae3ecb38d73c035049a2979de08ee1b8,1
252c40a1cb7eb6c9b36b476bd63ef2b8,4
1873acb8961ca3ae8d5291667303d750,1
0cc6cbffc4b40834ba39b04e30fc18a6,1
79f20f9b27ca6538e96a36515a494205,1
7abe61ed705e497d7994c197628e77aa,2
57d997f99f7578011b5f377fd0c9f6fb,2
11f44f0c5d2182d724766d8b412e67d2,1
6ff22bfa74a2becb3f476cc2806e118e,1
51f5d64f30993dd306faaa2e038c3ae3,1
945637f3f576962e28ff48ea666fb98d,2
a1edcb72703278e02d0645b7e0d14a5b,2
482b3457250a921847604418d4a32037,1
a160064f2831629c24a44c57bb840510,1
9ee83ccfc81f3fb4f82aa6dceddb9bfa,1
ec09cb02e7e412708976d2205b32d5f9,3
7f446d5c6ba19ab9091670f484e05aae,1
b06c20e6828c2a503a27cdc0df0736fa,3
bb221d507972499d24d83eed67ba2e7d,1
72d40ba049cdd43f768ef388606d0e86,1
630a0a8413b312be367cba574cb86597,1
