entname,shopnum
3836d5bbe9956cc06853080bf81d04dd,1
ee17672a0ede0c2b63263a4d823afcc7,1
e4428e38f1a15a1b10a1e5fcdbe09cd3,1
83dafd6ef867986aa13bba8d756b9cfc,1
f5e4eb0305ffdc364b6a9ed9d13e366f,1
2a6d0acf9e0dba1dd4cc3bb4125a6e1c,1
486d53a1e9d62c984dc01d80435d0f7e,1
7834c3109a59f327ec8acac678baf466,3
86db13a735060fde021d7c944934cd14,1
04515d26e4a25c2ff0342ab4d15bdfea,1
e0c9c705253ab2ef26d3253b27205355,1
ec7817c288003664afcfd3dc44477ecb,1
2918bcc72e6b813e4fbc2b4a04f500b7,1
b7e62efec6f3f158fe1abb9fd3ac39ed,1
d7d442471b7ed09d1fe2216c685e1298,1
86577e10b7e1d00e87b03a3994e2b1fb,1
4afaecac879da7cfe7e6acfa94a48ea1,2
5168847805c5c88109083683be4352fd,1
d81d905a67286c1de2304cfcdf9e1860,1
819be6b0de7f63fbe0c54c0be9e65f79,1
8ebea4af27917fbc300f56ec6f0e053c,2
a033e653054488f6c606df0734e9771f,1
27e216ebfa1af754f600bc3e75139a39,1
86b91c72f1e8540285f23d28565c70d2,1
b88916a29c0e67252c893ac16d5e4a50,2
adc97b0b17449f47f2e8153dd87906f1,1
071e74fb7497aeea3f1a00f799e3b0b3,1
d935e8c3d77b77aa45c0b699337e0837,1
93d43aa1a2c34de91bec9af48342067e,2
9e4fac309abf221472eab5f717ba9f12,1
958f665a804e6f23370f7d92f612796a,1
b5835645d2986a84de4258344f6f10ed,1
54998d63aa0152270397425b5fbaed09,1
9e70062d3e57666e5a40e8002a464af9,1
78e1edff5588229c1efad95fd3900213,1
ba83c25d9b7446bd0e4c5c7e6dc2d8a7,1
d787ace75e749c60d4a8abcc892d8dcb,1
5161d809cfa840103f61e389953c38f2,2
53d1980e1f44a7b4754e636dbe833c22,1
49c12c231bfef5a1f82bf316ce5a2bff,1
0103005ace732965282c0d7caf116ea8,1
fb3a615a4422b7a2c908078d6dfa3c0a,1
bebd37b56370be0f79ca8b67fa6c924a,1
4c9c8c04f19fabcea87a7e4cd89e3b48,2
9355740109dae376cca1536b6c30a6b7,1
340b9e2d0042a90ffc988c85a1f5c138,1
d68d3b22034d8b0a0d16b37eafc0885d,1
ea06034e9d68cd8b11ee1ad62e4a7e70,1
94d41ee89b3a87f436d6f82a0565f1d8,1
4b0464c0f6c90d19f820ef46b01fa57d,1
bd7a9e64e189e9c12ef77651cf45dafe,1
1828180821ebc94b567cf3a15eeecbcb,1
546001ae00b59f3d9eced44eec1fb4ba,2
93e3496e2d7b4835d75d5fc8f2d51fe2,1
6ec964d7d2bdd932fc0dde7b5b6c12da,1
4a89d8b5cbf06d347f4bc66e47e9d08b,1
2ba1ec04510e3f4b25d66f70a4914e38,1
2c1c9766ec146e82bdd716ad44180315,1
834a2d35fa9bc98af6e4af7c98ab692c,1
4087e99280da960e6626dd6cd831982d,1
4cddc785d507272381705e12aed3b5b3,1
19030293ce62e4a5fac959ecb1d859c8,1
6e2583780c60095617c0e8323d3cf476,1
2b137577e0a54446dc19dbd08acfa239,1
733c23bcb8349d918834b825348bed7d,2
c795163e68978fa634666b8a0f522bf8,1
ddee14dae9bb7202da81e2934672f0fe,3
3dde7df6db06b6feb2a1f028fd6b77cb,2
a3031050768f42e5126a515013d165cd,1
c2b9c273f3e1a4dbdb355af6f6b92cb5,1
9ce835bc98348190e32f7ea3633aea52,1
cef309dd9dc1cf09bd703cfbb5fc973d,1
d2db21ea3c551c1ed32b4b0d085fa875,1
191f3fed4e134bdcab738fd84479e91d,1
cbb892e983c147cbedd2226743edb0ae,1
c2c9e1390b97074d5e49dce060f7cd45,1
8838e66300194bd909fe68dde8a52821,2
2e11f293451b8b4d72ff772dab9abd3c,1
80fe7743b55894c3562bfa2a6658c6cb,1
52aa4596d24356dbeea96368cdc7a4d1,1
40229c61652b2e189c6c8496b10af85f,1
0225358005a67e1ce634ed8ab6e9d11e,2
3bed1802277c3e3f4867bdbace7ed318,1
42d83813664703a172a240ffd7e7a9ec,1
9cfa5630b5ddcf44c552623a4557b612,1
c77e203794a26c497024639f60d2da6c,1
9b5989555eb2beda9265c04dfb11b7f5,1
7a91b36acf1be124e83e69e54d31bcb9,1
28091c28c7e561abb13245bc6ebd89db,1
729800fcca047afdbbf34c8077e3f062,1
832c6e59a35c453c47807edd85d030d9,1
4e91bc24a24c563852e7b1528c73e5e2,1
651db6613fe81f9edc856c754c25dd36,1
a6c93cc5fe278ffb013320f216262353,1
da3a56af553da25f6e6d1267a475df50,1
28aa3b805b7558e7cf5fedc043551ed2,2
1cfbd50df93eb0113b95da28ddd3a346,1
833806ce3cae5d75d5ba1a2a7c33ba07,1
f9ff5e1413cc1201420891fbcaa8f6cd,1
0913e673676b1e03abc03f8cd9d365dd,1
08e2e991c92d96d9ccdf60f0c1254282,1
dd02803df80f6d97b2fcaedcc585279e,2
2d4e26e5894e26b8ad4da581d9e7e7e4,2
550148b903d4fb8c688df7e304dce84b,1
48e4f8fd58d76613dc7c05a2d25f21ef,1
3ae4efd9f6637729442dde4b03a4f5e9,1
54f6310d9549b9d750eb077993ee2a07,1
771fb14197afe931a5f31afc597ef68b,1
d1cba77655956a767252edcdda443a7c,1
805f4047be5606bba8924b8293131032,1
8dc666a2d2ee5f889e0ad28d5ef71372,1
9a53a6665311ccfbb9b346a4445c87a3,1
9a43113230f0a7caa6a70a3a6cb408d4,1
8c9c6e8c7f8ae5842f1d2eb70fd6ff5e,1
dc642a049a3f1e2a60d25a1b47b505f9,1
6b8893f891095555be6a106dad75389b,1
b783cfeef51b20786244266aad5446a6,1
373a1147fa9ca6f093918e9def496f33,1
88b1dac3d2bb6bb78042ed29fe3169e2,1
8d18ca72a3c55dff463f3abe326923fd,1
06a2ee25cee363f1669efabe3013646a,1
408240be80f04a4bf84aa2eb5abc4cdd,1
be303719531529058c409ef03c39ddea,1
0ab9b677f1d46920e6e25fe94266e949,1
24445d636f94d66188de05021fbe7e2f,1
7f2dc9a514467dfcc5dafcca551c747d,1
6415c8552cdf7f89eb556bf52b4ac033,1
bf65fdcd1a071454bf0fd85686c23837,1
d018bf0ac42226982bd7ccb767ff486f,1
7108555ccdd665260f43a1e7f6be3dae,1
e3d290fccdfbc79316d3f3c3178f3d76,1
de09a7f43dfcbd0de9c7df119b3b7314,1
ff8cc22aedb9e2c7bebb9fe8067bb460,1
5243ed9b95fae06280d15c410d96eead,1
dd123a64bb4d91cf56f12c1e5e932469,1
6c922df1295bd68eff339f272d6026ec,1
6f4c929f4ea0fc0024b80afba9055691,1
5b5364412736bf10f8bd809f4eab0cd1,2
a2aeb13db48f729c43e0c5208999dfb3,1
6251bc46c68e59b68fe9de417b467cb2,1
b19e2596b0f27331f3c5965e60ef4ce8,1
749128325fddea76bc6d9e2596e5b8d8,1
6ceb54f7c394bd5608ef2313952509a3,1
03383bec3a8b6fd2e8e5a0da5f0ebb0e,4
132635c8a258c86a753fd4653c681400,1
ebec93cdeb3cc05e3c8e73e191bee6b8,1
dc08bc2bce21e1698e1fb897690cd446,1
b98e8213ddf25eef89b853ebb4e1ab37,1
ac9e642bb4561442b29dfd96c97a41b8,1
63e82a94980f4b2522517c15fe653b3a,1
0e950ea73f02a2ea339ab4d20548ac83,1
b4a99a97ea3f9aee473c5edf75d7aeb8,2
9b78546efe07da7b051241f46be77427,1
b595ebf63a5ef9250b3215e2444e764c,1
f44f24730907250a123968b6ed8221f3,1
fc2697d235f6246d765156f9ab96cfd3,1
5646fcaa57491650918c71ff53c7c8a2,1
6326dfd93a10e72c721e0f61e603a1c6,1
ad9db1ed7881ddf3cb0164727d9e7591,1
d7e554bad835347b13972486c2206c7e,1
3f8296c5ed5aa349524898dc2b9ea085,1
1dc1c4c8714f3da76f66d22ffbdcc79d,1
cab732ca7ac5e45a37f7dded6f24345f,1
a91a29050ba7dfe1ad5ee746dac2b788,1
0bb157db2820fa1aa7abeef85ed2a5ca,1
93196d1181cb56ccbe6108f7b5a539d9,1
57e05c42f5ad9a3fc258227fd2edb995,1
9eeb33180c7101eb31dc0cfb3435ded9,1
a59e5e76d3a9331f028ba54b9d917a38,1
092d2ff9da7804b8b58451f9fe0bbb02,2
c93a9b492ddc78fa0832fd62706dfd89,1
21236dc70dfec55734c6f41b8f69c486,1
5016dd793e4e58e4c6c44114e9294b18,1
18ceaff02b689a3302ef83db57e24c35,1
a708425d46476b8339d2ae368b1865b7,1
4713964f1240d16bab10e16951f283f5,1
84972e16531f683e87c3d3b9084adb2a,2
a68afb82a89d38645b6783f2d2c657c7,1
3aadf435306f528ecf206d595e5efca4,1
bc124b275f1de555c27f3859126c1f59,1
5c6319b4d5a4474ded9736651305f057,1
c83cc95e728a312667a138917b500f77,1
f5ee0e07b13c38f6394e074001cbd052,1
c0b30ca4e8af3279781164ad9daa71fa,1
f62532f6a7673fc98fe814f42596671e,1
889c4a66627638021582d2a03dfaa2df,1
bfb21bbcb6d03c5ea3d5c0583a90fd5d,1
be94d1f99bc488c068be86913f161308,1
59cac661552c09732191973accf881e7,1
466a7f2848c81a25f29c3dd5f39a2335,1
5510a292bb8dbac1ab0d94b4929cc8db,1
300e8966101d66f386e21e5cde440b55,1
738e7fc41263e575bda2d4978782e75c,1
d70012d93ac91dba49f9c53dd0f9ea42,1
116aa19bd94b0ab67cfbb6b24485dd19,1
c00c3b8d10271699432df1a71d8baf64,1
2c4554fcd28fb9cef2c043e6133c8bc0,1
3a7dd30d4fa46ff700f16b62a9ba877c,1
06b94368a8018fb8a4b3f0a67358f9be,1
cf673b52d3d92e995009016350d7fdc2,1
4ea6239180bc98c9978c10b3a280baab,1
99037254510aace336c03630e7a5ba7a,1
38a147989bc838a1aa423eab236f07d1,1
ff3a924e03dbdab48eb8f2bd6b2dee52,1
d444edeae935a4609cd113f0923c1cb8,1
52f74c27304c52da73ffdf846c450ce9,1
b76b7e36f64a64825bbb57c25c4e5ed1,2
85962b8a7fa39cf9c3ecf8a0575eb0a7,3
79284c2f8564539a2502dee825104a19,2
1b3c4c17bfcf596e7a1bc9f696fe0fa6,1
a5653e6a1493007656e55e950ee7763b,2
a932081bf07915014933b1b4e33bb169,1
ed4150775a6313a96cc1a8cbe265b9d8,1
516130c4a2663db13928d84219ab4772,2
40b6986bd2d61e465121333c9a73183b,1
36ab75f9143bef97e3ab1a6dda49b1f5,1
c49155775e8ed5a976de5c5bb6c1c7cd,1
cb756be87dad422aacecd0bbe732eea8,1
951d270cbef659f33bc8db49df495cb1,3
a625bc0c386bbecc9b784cd6d2f9bc56,2
35c9853dbb611c741405a4d91d741ed0,2
1961ffad26ba7551296b781ad8000dfa,1
b707566560ff6f7713aea8ee5d784330,1
702024c49601b60117b89e4a22cfac7c,1
b226d7ff48605690ec109dbe8043633a,3
fc042c1193361108075e60344646b634,3
b072caac2f16ae9e1361b9dc7cee18b5,1
59cda344b7fcae0b1057b78ae7657e91,1
f10ba2e651b8ce628db9fe2569376699,1
c5d4639f83e7267fc448595ee42c1fa6,1
28c94a92d8b0a7ec4a6287dec9870c76,1
bfe18b5ec8ce05fe3928562db45c6d4a,2
2edc41bca22ad21d61c8e55a9a656bda,2
2ca94eabdf2c5d7fca13d7eec3458db3,1
28eb7ab5899427cffd1fff97c4e07d01,1
4b3639ea28398bf617bd52a95d899a77,2
5eac50690e6ec25b77766a462e554b3d,2
1fe2f9979b67253e257812532bd41105,1
dcf0f7b5dd50849ba93363399a4e897d,7
0ee1ec6239c4756bcdfce40dd9fc71dc,1
237fbd39e63e88b8b30f5d5e8b140e6e,3
12b3f7e138450de7dd26b37d8b12a01e,1
9b9a282d63a8dc40454e462dd075b0c1,1
c66226e173c68d15b22d1ccc576644f7,2
f6870bd29348a1ee1182fd6ff92f0b9e,2
60f29d16ce27414935066d74ea5abba3,2
f2d391e4e5137ebf938abcc82edd4c65,1
3b5a364f59845bd1cc1dfd2d08cc3b14,1
5cb87f3783212d45686adebcf4d428fe,4
e131ff2379658b25fba487c852ba5b41,1
ccc2c481bf9d02e34ad1834434872b0b,1
4cb4548b086ecaaedafad31240fb1d71,1
4d96bceca590f4a76be7a4af73d126f3,1
de71e603a77c3e594e54d21d52323c13,2
fc3e3aa5ccbe4f435c9adaaa45a5c1ae,1
cf8e89cac06c9ea34e6bce57ffa675d2,3
08671ece0ae0cb6752be2b3b82a900d9,2
1114e2f3d6c5235b8098541601ca5b9b,1
6a4ba82356c3e08593f0a682a59c4f2e,1
ca873b8f0dfdbebdcd82152e80e65a87,2
13f61e17d29d2d89fcbb245ca9960237,3
93a6f1440ce1e06206f50df3b71de497,3
374135faff47c08c718efb3d14f8e5c8,1
d3f1db5bb55d134e251aa177d973e35d,1
e4378135f5b8b1c54a5f125a20c2b5f7,3
02a1c76e915953cba5f459a86a595388,2
4337fdef7364acfa96c54e0fc7785184,1
c18c2b48ca464aa718a8a442160e649c,2
4be7dc8d49df15ed6429c1bf8c8a5fd0,1
477756623cc8aac0397412cc078a0e3d,1
0563bdd83d942fc62220558a17e2ef57,2
09307264fb0a89a117fb15e6f5d2d7ba,1
eaec59c10f6a0937677b5c7735bd5f6f,1
12d83a93c9c85b9cfb8d31d7c14a77d0,3
7a2c31002f828b306ba9ebf9dc5db5f1,1
98486b999208c9b6941b72504cf6c178,1
7e61004aa97f0de85dedd39bbb0d2adc,2
0934e75d943f6e96bb06bacbb1799119,1
2c3855298f0a577da8032e8512a463f9,9
467619b526c1bae39ed6de6b13ed8584,3
2949284dedb70abb31b7162ebc1c2a61,2
c05ea5e58b9afe9ac6a0541e34b4e657,1
1973ad0be7315b568d63f9eb4675a604,1
256af4485934bb38649dfd5df75da813,1
b2303b0dc7eb61381d51f1267336c2ce,2
9549cb50d8a979b8f5eba624e3a107ad,2
9cfa75105a42a4abfca61972ff665841,2
7ce59b0982130778894c26e89b1b977c,1
c637407f14f052fb62260b3813db96fc,3
828125ddacf37614f52b18b0056b94cc,1
f0f6f7c1d227f7cb1384297dc8aa1e49,2
e6ee608dc2811d55f98edf37ae7f5e62,1
a0ab5918ed52612ae17f9673a5e8d5c8,2
ba53936c6cfcf8cfea388f253c68629c,1
01148e311e6e5a3c64fe093f4cf7c2c3,1
f418cacdf868bf68cbccca4d3ac2d954,2
235c8fbd9af0b3a4fab51d7d935b52bf,1
7e023e4c3d5fc12a715404f2a4c44ff5,4
0849ab00c71031cf62c9e12807cf0615,3
b0f72060df7c94e71cb9682b71ce071a,1
fe832b229f6e8616376cb33256ab8c14,1
d18be4304e4b0e6d0eddb71ece20edbe,1
846630378a410d48f779b35cea57ee28,1
bf6d47330c0e1d616d9e01ee79543780,1
fd57c37049d38dce17442e4f9fe36c02,1
51b3afe1afa92a17c02727ae32042bea,1
e8912bc01a38f7d7169853cc2636d089,1
9d0a6c08cf6961c761fd597dabc40749,1
dc58c82fe22c588488e2c410b0638d91,1
c3954b966a1421e64ec67c19db8a5656,2
2802d0750a59a35f3525081a38461134,2
dc74cb81d75e04679d509fbaf64a2c84,1
1dbf1d5e390770dcd622226874c30118,1
11d615626ebfc87ef3d7e6e71c884a09,1
62f300de478fdad633cef1d603876767,1
53b8c6e86b17a73c073b021490310c0b,1
e812cf8da56dab56d751a4e40af96cbb,1
3bbf75040f93f1645e1966e689b1ef7f,2
e1a3d65f7b936c1e27c3483e13acc36f,1
e6efab164c75ab0cce9a845b0c4c8f91,2
ab604b7522461e842e5045e5fe1f9630,2
560d6b9ada83fa529959c72dae37e60c,1
7d38fbb969c987f2acd9417106958eb5,1
3c938f35f61a66c5f1c3af6c49c50038,1
c54d2261de34d29fa3668d234bc896ca,2
7a2c241e9f484e94d6c264b59f4f9c6a,1
09dfdef5f7eeca9d251cdb6e3e72f0e9,2
b095ecefe51c655cfd81deb3d1030cb0,3
be15958a26107bc8b632195f8001cfcb,2
af3838cf10285e4d6603397dbfe4a005,1
2a1acf79299394a86e430414fa53fe79,2
94d1ecdd99a12d7b5bdd869f96eee412,1
4620214e151b839670d554ea1ed8d9e6,1
d3832e51f358a1b13aa2a19efc365037,1
d009d169ec0f56273162188791fd75db,1
856223d44a608c1529ec93eecc6cf7ba,3
ec0a8fbc5cec9bfb86d9083c9598aeaf,1
3773aaed63e2872d9977e4e829da6306,1
d896eeb0daa4edad3690ed56ab3914bd,1
1e4c2f7bd1463cba5ac675c5316edcdc,1
85679e6a74664a5d59c978be17a81005,1
d65cd6b375ff4e01f8031fc424a98998,1
0b44db4d7de74c607a30865c00a1a0d7,2
db5dc2121033c8c574039d2a438a6136,1
bcd74eaf7fb466b39bb0fddf6e0159d1,1
3751be1388f7132acd4c42f4151d6722,1
c8cd9e1dd25534da968ac311d6921bd4,2
5bd0901e5468a13d1417b74a18b68dcb,1
deabacd178753444f883f2553b9fb29f,1
84c62202ebabfc321fa24fd4dbef23b8,2
beb2e450a5d3a688bfe71756858b16e6,1
6f44d882d93417ffbbaee1d582ec3316,1
51202c88ba7280ecbb5ce4113e7e642c,1
4fcabb9aa2bedeceb352f280a209830d,1
476bd28f52507e7cb15b3feee4002a86,1
93561307b5d54be9d67c8fdac27efb03,1
131bf0177c92e50c37741e527b9437e8,1
90841b1fa08e563578ec479a66ad2ee3,1
cbcada5d0e7efc7d258830c512782ec5,2
6d032ea642a77e6cfec1917f18f0c6c0,2
8b91e18c8c395641120ff73a81e95e33,1
4e4bb07ac7c987e45d7fdd4019261744,1
7db1f8d4245c64c2e99f5625c8c8c95e,1
6e68ccc133f6f505bb1d9e733a55d173,1
cf568d044a824f68bbe84da17272e1f4,1
bb0d7f2d9ecb36e95f669f6728eb799a,1
a2ae9acb08b48369926b802c63efdd6c,1
8fefd9b3b64cc517f109f21ce355655a,3
40caaec67e26897360bfc82a34165bec,1
5e1065f029b86aef12a60a5b0a095cf6,1
01c610123bd2057ad2ade24bb3f088b7,1
0cceb55f5caeeaa91efbb613cd593903,2
75deb7e5a0717cfdc23a2f3078b58acc,2
109f0e640b243d1ad8985d46a5651f52,1
a7d954e97eef763b1edae867a35b7a9e,1
5be7e3107650b6bcd5469406a89b5ac1,1
c03b25c8cebcef7a47836cfc144e6b14,2
fa6f03b42c5af90b3b7e8d8d2b560fed,2
c323febdb45a94c825b874ecc6119854,2
73126d33a805c88c66fafa027a3c69ec,1
1ff0af76c9bd51b7beb3ede01374da75,2
90b61c31ad6bdd46b5450bbcb5696378,1
9b90e6db50bf0d532b3bb31b5ee4cb33,2
d2604867a933d12eb99b8f5d23748f95,2
fa0f173e39ace403d9fc37cc9e3099ab,1
9f27339286a541a026a3bac6c3588629,1
aaa5a2048c95d7190b32694c438198b6,2
f4628ed47abf3146d2cb1444365cc4f8,2
a19813739ca1582a658aa1366ce4dfe5,1
0a53464593cc7042618e7a5a31c56336,1
d9f0d0fec75df3687dd9962a862bbade,1
781f215d74528e17e57bfed5a934dac7,1
8c822cf4c1bfc4da130b15335ca60585,2
40bd91ea37fdd765e577f6f5ce79ab75,1
0c7b57f1f1b1a5c953a3ea9b002d2067,1
2022aebcf1519692596ca550addf5709,1
0e5590d5b391348128104053681dac74,1
da66717c11b1c25eed963dc5d13145b6,1
5009afa71b8c88ef8ae61f5b0ee718ac,2
cc24b85800507046f34c5bfa3e4a11d9,2
e19123bd048b8b2f26158eec3d6f6798,2
3eb34efb7e210bbe192fee2382cf9243,1
d2187ce3865f32fff134995739a8e7b7,1
12d92a720b8a1fdcf95b58f7c24de753,1
fc69e5c9d01a0cf84276384f6a4c26f1,2
88247f64c864859c65cc6fef06453bcf,2
66eea5fbbfcd23085bebf361ab0fafea,1
dab8c30eb7e327d265a5b94a965977b4,1
67cbeee57d0d276f3e730a84a639aaba,2
65934fc6ededa745e12a3693e9070665,2
5ddf2da8ebbced03a6966dcb1076830e,2
61ac9ef9f63d39cd18377632efc1d38d,1
2eb19708efc7680402e7b70dfb47e581,1
d6a2982ac6386580542f189d2deb06e7,2
0990794206222c0b8fdd1128be94d71c,1
f71c95dbbc95a1508934f3a74dcdced2,1
4610dc7c60c53c05eba12a9496d4d4f5,1
4dfc04e1005f1fe7e3b1f4422cc1075a,2
d973399c48476cdd40dfa418777b4479,2
085237e32398d2dd10e38a7dd93a22f1,1
9123c8e084ccc5b7fd6a26b41a44db28,2
f981209508b9cf06e364bdaf92e8a57e,1
68501d4a9adf307466044103eed487c0,1
6bdb3dd6435898092672336db5abd73b,1
29607c84ef255167d5fe2724342c0709,1
a417f939a846e47f026a7efe178cc3ae,1
edad1e1c6b7c991c6a05292730f0af8b,2
400b7c2c9b13a3635beced2a88532a2c,1
c1363f828f23eeec5f6b12e12bbf6642,2
221378647ebcf31dbfa55af8f2e0420b,1
80e190cc3a7384742be0bc3c691793f3,2
513693f37136a93a3315ea07b98d155d,1
6ded2f96ceb3db7b8240c86eb69eb076,1
aedf17bc9b7171a81ebbe148b9945798,2
fb2ec5d3eddf0e1d89863fc59de7b127,3
12d7df8dc8997a00f17339844d536afe,1
edb2631d8870957a844acf83940832fa,1
bf1227ef4cbb7bec2d46cc2e4c265c3e,1
803507a3d5c5624bace8d925c88906c5,1
cee6fc9000307c7ff7ecd6c7038eb821,1
54ffd6d097556d0c97175dca59606d79,1
3af598660a7278228d34812a387304f1,1
e5068be6987b27a4b1b4c9427c215c08,1
91a0e783e4d267bbc602b28e81324dfa,1
b8924d2a9e8a6e10d37ae00e945ea2f2,1
8ffec8886074a880ae8ec4e73bd97946,1
e9ec39c79e06b736d5c73f406014dbb5,1
66fddc59ec569e4103775bc0c536e315,2
1954f11270698a01e498b8ee58ad4a1d,1
bf754163d03db294338c600c8c74da09,1
f7f5c035573b78a058cf2b294e3e6044,1
37c8225233a5207848c591a0ff350560,2
55cc20c46bd1cf24e953a3442a302a76,1
9b74ba8d9b4ee9223c7af8f08f96cfe4,1
28e3ae965e20e7ad76357270ba44654f,2
4a4148c1aa1c75418c4597a7011a414d,4
0e6594eeffd917e92dc315bedcb5a5a3,2
7c1d2c0945b51809900fc63d8c698e7b,1
1f1d961e4e877a9e5057f514df228ac7,2
d6a3959553c02b8e783f237e79c156a6,1
3c5a7a50473a6f9adefd356456199f5e,1
c82eb9077de91fea4dd0d36ff42597c2,1
71f677d703b2777a338b9b4b061dd570,1
e9241b413df2a5cfb47e8282aa8bc827,1
34587b2cc5a9d23140eaf0cd7ad7771d,2
fcc9bab3e24ea08d704271c6b2355fc5,1
45f3b13e8c56460c0f7934138589d293,1
b6880252f350a3b379769ba373ce3794,1
75c4ce8c8c4928e025d815aa4e6ab9fd,1
3bfb5a0b8ab9c7c15565c1879c7c5dee,1
7b8a359729346434868fe179c55f6303,1
72b289ee244e480f4dc2f5d78c48d520,1
b9599a38ecb79aa9c170648554315722,1
2734de3895c21dfcaef37762a588415f,2
4e9b82bf2c01646f4b8b12e8c2d841a4,3
b29b274c75e4904fe74e2a370a869ae5,1
45d738193dc63ad04985217a6e04945f,1
e2f14782f2bae01a135a3ab49e457cd1,1
429027f30fabfdb8c0edcb410459d87c,1
3ba4af451e806dd3e5f4a9b945f5debb,1
4aac5df448f6f14acca781a0652e5260,1
40db1f3577b20731c5f5ef0140509cd4,1
6fee1ddb392696d138d41384bc2b32a0,1
34a085d02f615d6e8a087774051adf11,1
c3541d8d1aeb8225b314817129479f00,1
7d8d7fb73c196b0511a61be42deeffb2,1
fc2ca610be63bd816d695d712275f455,2
7876c708e07676adf6066988b86bad70,1
b9c60679f425e4e61fcc8c65371763c0,1
187eb503b35fca2f7c89a47f774a8d79,1
1367709efcf5f571a66c4c4790141cf9,1
c8dddd058d08098b6b7e68d019e4b2bc,1
84ee1de11b76e8ff72f0a9adf2a5cc39,1
db8ddf45acacf056d953b7a7eafd7699,1
06bf0603f5efc28064431ae253ff35da,1
fae9a22b141179306f1cdba39b55aa47,1
004ec239b020de791bcb70f65a7a02da,1
9ccbb1aed9f2691b478ff649941edc2a,2
391a514bd218d79d8895f0db07dd334c,2
0128662ae52b66587d2e80511bfd88ee,1
a9a3dfbd0b28a89c434629a71e18aaf4,1
2018c1561f5300e72beb63219ea1178e,2
fbe8bf7dc6688d8a59cb7b4601a6f492,3
cb91e734691cc791103687df325e8d9a,1
b2b608cbb8a0691c0302f099c54f965c,1
1e5cefa2642835aea9607c366f7598f0,2
0e605fe27093bce3b88b0fb6babfc988,2
85af21280fedfe8a1f7217b762735b51,1
cdf11658583dbeeab03a583704f31f14,1
c58aab50634ea0a786476be37720b179,1
d2f4d4edb031acaff82194e890c61c19,1
71d270ad71465cb6f1a197d683fc9423,1
ad25befa3b47cd05efe1795d146ebaf2,2
dafb8274bccd2cb4f751dc8de8daa16c,1
7d3f48d7029072c8552a05e5be8c5529,1
36c06cb19e9a375ec1cb1e9678b159c3,1
aa7869ed72b487f128c978a7174f56fc,1
d5fd6a779ff85d5049f9ec32a817b675,1
8bd9432466c2558bbc886ec96265d40c,1
1044bd911f17d271b2f3c817e902124b,1
46390252334ce8941685515139bda5bb,1
41f6b11dcaf4bd500cc1858d325929d0,1
069919367e32cc500d75398d603a0a69,2
28effe878d50f1a9bd54ba0f43da00db,1
f612c1c767998b7cb206a61689df1fea,1
6bd7d3158cc4268c2f94bfeff5271318,1
9510836a270c15246afb4281a151c3ff,1
37b5d03294464709ef23f706bbd7981d,1
785f5d4f2c2fb1e1f32eb3c302742811,1
064665a5ee222b79a7692f8356059c5f,1
0660e762d77e95e10ccbcc63787d0773,1
5dd1ee3c30b98ded6d615b18955d73fa,1
888870522bd41108c1bb58987bee4b8b,1
cdacd2d38020d4759ccac30a7fafc22b,1
37ba7ae9160a16a075a6606d5a614912,1
5acbe94ac181c7c86477abcde4c6115d,2
b012b3554cf0e27d78e9cc86e719f611,2
89f67e09ac05f111f80fdaccbf300ee0,2
4ec04742ac84c488c8a1f18870b58d67,1
06ef91dde3f4e0336822a840adee7975,1
994dd2f804580c699e29fc7d75171835,1
da1e91ec1b7fc464d95c9a8086f2bac9,1
6f2aa03ef5a73f9457f75a51ca00f56a,1
23bef7c4fd012d10331d57ce78f7983f,1
9adb82cacc28241a9048b8b75a159162,1
8886b6a7b15fdb725463731af3b9f732,2
fe6b0cad7dc28fe6f03b7ab5f03e881b,1
e41e1bbadbc8c5d9757f9b97fc2e4204,1
f7b74637825ee1fbff0c335d0017aa47,1
c2157d0fe5882befb1b0ebab7f4efed9,1
4e0c9af8f7cadd3af9b1a037b61ba0d9,1
169b37828e78ecd81b2f3c90e33beb06,1
13e898a8eeee4826919b359764b92f1f,1
983bea6a20a10b3c880f737f73fd97ba,1
be4194339766fa2cd197ef2a949f3ecc,1
6a2daa4a09ef84492defc3ebd8457236,1
878645cbe62afe994a30e400c355ca5b,1
f2a4cc514b509df6e4332beb34ae2125,1
0625a261370768434f9d7eaa4b272876,2
6b1dc4f8d9ff9254d4c776033063f7a6,2
80ede0a3e9936be33577d33a82eaf7f4,1
b4a65d876020256f9748e2a2b6047f70,1
d4119ea3373efb2ee8e5237456dda2ad,1
ef7a71caace758a54c44dc36b632f2a3,1
5aa1e17c71e92e1edc04feb5785adbc8,1
2d518a3f84223bacbd9525f60c7011d2,1
7e69e4e67269eb6baa5e84188ba39109,1
4092ed0f0277f9247fd102b675e123f9,1
01c4223d20f6070044e9d2ade26a35ff,1
deb7f550fb4e10e1acc901787bd8d895,1
a3fefe803e8f2f3e04d95354433e2072,1
57ed4fa6876e98f72228005acc50949e,1
bb59715f9a4ffb95bb7d6830ee729e2d,1
74b6c942a2030ea348d847339f8c8e71,1
fdc01fa12e11b755924033f44bdaf65f,1
e427539f62ac1c10f0741c9eb9355b5f,1
715fdceebe470979f3162fa3481c0614,1
dcd02201e60adc67b2b6be136e773460,2
32a7337dfd8621d7f4673809d020ecec,1
23cd050fa1901e6c138830289cf41de5,1
88d7f9e47af1564a77a353c6a8495fe1,1
