entname,idom_num
668bc19a4a109d632ccd964d98687b8a,1
9f7ae735257eba914d5b79021d614684,1
2215fe0ebb82d8cd17b0fe113011ca5a,1
687c2965eb44da6c22ec0b5edeb369c2,1
080ecedb36958de45d905dc990ecda27,1
4d27ea31c39684de5c3ea58ff093f328,1
d4b5a0ca271282a5c22f7a977b5d84e3,1
c11cf9047203caff6d800a7d1c60c309,1
c5cafacdada95d9c5e85c69b2c4f69b8,1
0313d6c8a9c463151dd357edfdf6abfe,1
eaf059061fca23c752a1c48b5950f478,2
49453ef7f873c5325ef20b6ec1ae8ce4,1
7aab56ee59621039a073be8da87f097a,1
1971d7f307ec173c233e5ae56815e89d,1
c5ecd0c73a4633fb6f8a256c1191c256,2
6d315030fa6a546bf8344c627fbad51e,3
961b2988d561f934fce7ac6e2814cfa0,1
5c3f4097c3ab80aa4107d6c3e962818f,2
1de6d6bb3112058bcf13cc22769fc83f,1
c66c21325dfd379ae120b0a7e5470276,1
a2f674c998530c69084e1f550e46202c,1
8b73878e76359c90d5852cdf7b92d5f1,1
fac93ae583237c34dce9dc6c1d9182cc,1
929073dc95642c244e09926f86044930,2
4013021b54f80e3de4acbf4802adb71c,2
2d78d45bbf1b3a42a4eee4c5f80c8431,1
9d43850788372a782b15c9c495a8a4d2,2
228ee2c0728005865f68370fd5b7e36f,1
16de9a69a3f63ab772c83197b72e82ab,1
b96ab0457b3708278699bbe5fcf60963,1
5426f032048e89a6631294d8901bc8ff,1
6152a5480912cdb561cdca102c48639c,1
ef456fee9c03b7a300d2a33c40acb036,1
871ccee8ddb88555d706fb7a8b397eb1,1
2165f28d1e9885ada1a69383592331e7,5
24a593d53c3ac3f64cfdc43c22ca5f14,4
3413bfc3ae0fdc90decb9595462f57d9,1
ff036dada17e10f22b900f12039d38b8,1
7ebd63ff52a211635fd5dfc444a750fb,5
b492e375ebde5ef111eca6296bcf0586,4
a689beff4d20d0ca34ba7dcc4fb4d0db,5
5311d834b3542b8030ffae4992cad65f,1
1e5e8c9b038c485d8d0fdbbf5c50e67c,2
f50f2b17dc8e68b9abe7da54fb7a1211,2
549207b1184cbca71db721110c4abba9,3
133d5c36a77587c4745c84bcf5085a26,2
f6c367989d6b2eceb3786f35c34cfd49,1
e54fe36e00452d5aedd4ec981da62646,1
97f2bc6c63f0890b86b4796b9ed16012,2
539471b86dc2fa59e29559017ae8d726,3
daa3e92889860e49aea15de3854239b9,1
4bdb8f8c117ba1784f1cdd60da0569de,5
e51c992dafc1be73d8859533a35ca649,4
d455d0a47d91cd52a669960dae0f0eee,4
2a05342b7bc4830adc2a7b4ded662775,1
a17645390234644b43427418886152d3,2
e50c9ad0ddd329212f4ca312bedc4ab9,2
9aeaa531eeab4ecc6cbad18838f2c7d6,1
f6ad413819b624676d4438ea681d35d7,4
93e3496e2d7b4835d75d5fc8f2d51fe2,5
2959abd984ab7deaaf32e0055e9154ad,3
5e99446211bf1fc875f240fd2a19603d,1
ddd8fe8bf7eb27c64ad2b5dcb42736ae,3
cf499f52f24969c07ac1f71327835833,3
594a9e2f4931d858ab5a368bcb42ccaa,5
9b9dc0fd5e771135d5abceb0c1aa8a78,1
a94c7b0afdbdb1410755a9dce2d5b473,3
8f8b77b46e2d5d016b9a34aea19d21c1,5
1d8e5ba5bbc76c87fdb7b42c7f8773e6,5
a033e653054488f6c606df0734e9771f,1
c00c3b8d10271699432df1a71d8baf64,2
f03e3718678114a5bed60ce0a72e2808,5
30ef2077c8f92d414fcfd1489ba36d65,3
d469a9af58d5d820558421c9b9f61398,1
1be1ba44480855539410cb18ddd435c3,1
65f7b2c71949f8732c4bd204b493d1cb,1
d2db21ea3c551c1ed32b4b0d085fa875,1
508a1b09b114cbe366bd5a378b17cba1,4
ffc5781e38014fe8bad35a4c874791e5,5
8dea1acfe9b87fe128270e9a31201c61,1
4c64a611d51289e5aba7ccb3d93bde9f,3
0593d0165eae545e5910c552a55ecf8d,2
092c0226c87a189d4d773330acada685,4
48e412fd1de2f7ed2b85d36db610be97,5
77cb92a3d9925876e85339b5b574296c,1
0893cf27c2ed71795f305111b125a5ed,5
e8e7fda9df40d3dbf35bcf4f84714a77,4
590e907e2052d83791e68c3ea121c42a,1
7fcfb282171cc5390687d262f40c9932,1
3fabe67a5c19000117e5f7e740b28bbf,1
5845c5ee8e1119596bc14d77b7ee4d05,1
6f27f7d836cbe670e006239fbb115c03,1
ec73c4c90ac66135588190616184da8d,1
6a1c4649ddad47fd9a407b523fe27cb7,1
a941db6c65a698a34e6d58bc2ee52b0e,5
82e837a60164c2b57d198b8e5c9524b3,1
72584d9d3b1172674c309cb506e7ff05,2
9e9a1ac47da6772e9436e7499521705c,1
93a309a56b284d144cf6b55cd31d1c54,1
267386042ede25edb60b0fc763af281b,3
ea06034e9d68cd8b11ee1ad62e4a7e70,1
ecd77345e593760634f0514dd15959b6,5
b783cfeef51b20786244266aad5446a6,1
8e09ca292313db8914956b9cd72e2233,1
1d1d9e47fef8e220fa726d8e6a7f4e2f,5
9fd32002c3f140dc695d5ce87b22beb2,2
ba5e278874321684af6e07e6dbf96fa1,5
f15d02e68cf12bbc77b6087af501ef86,1
7efd823361f34797d458ae93677f5228,1
70ca250bc93d01e0a37b3b4718a0cce1,4
0fcba90870fe1b1b3dc9991ca0f216ec,3
4334d343094f6590e2720691298cf472,6
0dc61afd61f141308407d9960fdf43a9,1
2d887f93797af62bd2247845aaa9d50e,1
373a1147fa9ca6f093918e9def496f33,4
4d3c04ef50ae9f11162eb411c2a349ff,1
feda48d02d5a203118768c09fa8b454d,4
7b7973d0080d5eee23effcf9fb68d629,2
83e19586eed02a194d7386e34f24b94d,1
58fe8284768c92163a0ac06cc11dae0d,1
30ba1749b9da1d1cc05c0db4b6201814,1
60c42214f2d1bfbf0e0df659a4fd18de,4
5b2f3d7bcc28f05205699eb2d46c3415,4
0464c7e3b8757d692927a5a880b00d35,6
ea5c9e091a73346406ed2ca15c2683f3,5
1f1e6fd7885c7a530e0770e6e6868f06,1
eb65fcd8fefd2a6eba2b47a08ff3e96d,1
25190a78c0e7beb218bc5a72ed46aacf,1
98efb613949dda755f1cf205ce3b07f4,3
cab732ca7ac5e45a37f7dded6f24345f,1
aa2cac14bacfe55ecb83bd3686a022e6,1
390fe3e6035b6504b77086b19f3f0cc2,1
5b7809558da9beae5e3c0d52b4e8c57d,2
b7b5b491078308ae56842ac61eaa05a9,1
87f7650ec23dc5be3b4b522210671489,2
9e728a0e9581643755e6e796a55b5eeb,1
accd01ac57155a9b193feccb35415ce1,1
854899fd7bee5b7c0170e1a24ecea7a5,1
a91a29050ba7dfe1ad5ee746dac2b788,5
d7b088ebfd87c2b18366e4cd5c3f53de,1
464000b2803fdd8e072ee6bc516a4705,1
7464064122e54be2aa8447239cbd52cd,6
a0d998ce55c4cdc4fc3504887623630d,3
70cda7dbfb75be96feafa94a9dee4a99,1
d3fc827faf2ea167a7a990c0f8b459c1,2
ed88d91fae304b181ca3d90295d7d6e2,1
7ce0cca70f91d761dcaba50635f7ea9b,1
88d1ee8cde5f98e49a805d26cd8034b8,5
73afd4b33a850ce49d4e06967741b935,4
ad9040ffe7c1fd517f8998cac9dd3c23,1
1e02632967a2e45dc1aac5535e6ac1a8,2
c62bd78dc1cf3c08d8585e70f250404b,2
2efadc8dccfdc4d180f4681cbe0008c7,3
9a62d2bdf68a294190269b4ef34e0ca5,1
01c488f2287142f2233881ba329d1458,3
266c9d289cd3b9ef273b7e364cbed6f8,2
132ee8b24a1a4fb85d0011982a7a10bf,1
71c9302d7140641a152361f459bbe7c3,3
e21762470983e4abecdca800ad644b6b,1
369f6a42e22798fe2e0b177c221389ff,1
c5f83b619fd6b68dcd5a4e2a28896467,3
684da00fc5a93f3290749dbc4f050d81,1
aacc099dee52b6f2b0c48c34b4383832,2
fdb43c709c9b2de902848a147fb75c2e,2
9cd95937ccb8b04ec3b4e8943c10e0c6,3
0c28bca46f0d878877ddb26cd35be7ce,2
014a139bfe09802513331fead046d37a,1
b0168815d9b004b6aa6bc1f34a56a722,1
5016dd793e4e58e4c6c44114e9294b18,2
94f2a624c8047385bd1a7d18460bd229,1
5a0ab8a93739bad5c8fe08e361db16a3,1
ca59798dd5c88e8082c2c2f622249536,1
a9735a85a1baf53ef0091feaea81a294,1
277ee87b4865749d7cbb0da93fcf0aca,1
2838bd359951bf2368ff6aab88c23558,2
81c36b358a6d962e394fd59d4ae3c94e,4
1c87e5e71f239434a06042340b6b1d20,1
dd75b7f87056104bebf45cb2d9e63cf3,1
c9e0338185013c53c4255deba68d86f4,2
329b10c8f3c9afcdd99d287e49109429,1
11901f1ac2ccb2bb5be226c70277485e,2
cc1627c269ede3454097661bf443321a,5
d846d910fa59b37577ace8a8d327241b,1
543ff0ca4e60d6e7ddcf0f73796b0cd0,1
fcf77ad96da525f9a1f8dd637c77baef,4
09d2eb5d5e6394579399dc5b9cdea3d4,1
cc9b4aecaeb8eb1d2cf96f14121b4d8d,1
88d9c34e58d48548bf6ab1ebbb46c1e3,1
56a7a6760fef11ce094073138395a650,1
5a090f210519a261b9609c6361ba4210,4
5e3b11cdf01297f81cb08057d89ea2a6,1
68c86b487b3bb2b2163e4c0033808428,1
dce51472d3bbce0d9da52d7b0cd39eff,1
e48aefe4ae6cb18324524664f47eb31e,1
42f0f197c9baaaa0fca8848d5359dcba,2
6c6b08a6a7cffbbc2c61469bc3877297,2
983b99bdaa7098afba6be71aa6b650cf,1
2c2584b1ffe10b26548067014e32cab5,1
2d696f5b7afd3bb42c2b0650fe6d3b25,1
3880a937d33541a5ed49156b984ceabd,5
c40d76e09cfc0530c013278e44331044,1
19096e980d76730fe785ce6e00281af0,5
86577e10b7e1d00e87b03a3994e2b1fb,5
4130b5328467da3099bf0cb4aab23d68,3
d0b069de7744e04f737a80a0152883d2,1
1c89fd0d9e43dec95f7be3e4c3e62d79,5
3cbbc138db3b16d017b0d3febb593ed8,1
03862eb0696200698d36d724640f04b6,1
af47e960cfb8654e14ccfd18ace60bf3,1
f24800c94227bd92af7aaa326f5f65a7,2
6ac78fdef6b918de886ceca674ebdfdb,3
bd422cf22811bc6ee5382081e7181102,1
4be6143f996f6b0bd652e556212b0bd5,1
d17d846e876db3c6a27d8ea0940ce9b9,1
9405bfa33f8718e9ae862f752aa395a8,1
e0c9c705253ab2ef26d3253b27205355,3
a3c9dce3ad48c8b9915ced797b4a93c4,2
d847f6c7da064938a36a118c4907d1e2,3
12ddbbee58be919605988065d45b72d1,1
043c5aa9c632a14fd2e6b57df758597b,1
15d69bf2f4b52621ff79ff9203663153,1
25fe677b0c181749d05e73652e0d2dc1,1
6326dfd93a10e72c721e0f61e603a1c6,1
18007fe20e30dd585c5911e588477994,5
dbfb3dae28fcd90287bf69b528ce73e0,2
6b125103e076ea4245185a5524f14998,1
e444e93f70c82dd2ad2c48da40d8b7de,1
fcaac76003105779d73837910bd7c02f,1
9b4cfd8204d12d1ab2b75f7ebbac87d8,4
0d87f3d0378cebde559eab41091787b6,1
8111e90b1ded611c111008a44c2d9f4f,1
56b4488882e690db0774744c15b486eb,5
609c02a5653170f1c550d90a9e51eae7,1
671944536324394f22ba4cba0303a5e5,2
4afaecac879da7cfe7e6acfa94a48ea1,2
0f7a53f2797952ed7e6ca6439ac48987,1
56020f9c7271bdeb35680f85d2776f0b,1
dae99d71684d2dc3ae636d489118739d,2
457ab7e691865c2132df726f5a1f8387,3
9e817c8eb9d40ab52a6fe1ffbd238915,2
24c5848b03047f9b6c5d117e69d909f6,1
7388fb320adfd6ad940e1c44cdae6043,1
dc0a62990fbe1473446f180abcf02ab5,2
f8fbda92ef6363227c89d759f6f23c21,1
344d6e97d54abb1746ace01c9b2131cc,2
15ffebfc8bf3dd2e88c1b3fd5d188230,1
929ef45ba44e72521ee3479f427173e7,1
93890772ea3ad05411981336642d725c,2
5ded134d6f962a32a675b28388a891b0,3
692926b3c2938d06acb3cdd5e2f884e0,2
ac61b18cd6b0c2fa0c0b0a615e9a890e,3
468c6eb20aa3a61d9028436513a4b393,2
7ed23fd7d4cdd6b907eb69e309fff11b,1
49cc5b2c51f3b921b96f78250588f279,1
aff0f719a8c753b2cee755d61b0a7116,2
e6322dde4a3795db50a9bb9a01440df6,1
8e3407a4c03d02a4d0b7a737cb0e444e,1
26d4ee601eb0a3656b3ac9e489ca1682,1
6cdc63cc5ef1a29622d50ae04af3cbb3,1
1f3a0f1035724f515a42dd7830ba46c7,1
4966cfa06063b61053da8ea293ce72c1,1
071cdbd7aa66e6542e58bcbaf91965db,1
fc64954f8f73f4b4a67ed91815595ae2,4
738cadc8cc4d0bd1b4dccf62b5c8e8c8,1
b5ff10216e810d33a4478669da8ae3f3,1
9330e721602e53fc8b7de1d22cbb5ec2,1
944f71020b3f584bbfa61d2d509b9f07,5
c8ad6dc06d0088087a09dd0fae9af97c,1
fe2ea542f63b1e5663805ea5fb62d7fd,1
ddc2f08d220297e84f39e7ea536cf785,1
8aa152c2e30985c396f3695176e4510b,1
ffbf76f555c60d23404d4e59fdf55684,2
0e940bcbd4a8368d32775c60c245b33d,1
707e2268602353aa5418e07e0353377f,1
a549796931146579cffd7a14ba32f01c,2
092d2ff9da7804b8b58451f9fe0bbb02,1
c2b9c273f3e1a4dbdb355af6f6b92cb5,1
e3d290fccdfbc79316d3f3c3178f3d76,1
2ed8cfba3e3ab5c3065baf2df14ea799,2
b8db1996ad5262b86b3537f15f2a8328,1
eeab0b20e240cd8d297d988227e8b9fd,1
c8c46fb9e81319adf1ef235b8cdd6cba,1
dd5e6252f52c04d9486c6732b086930d,2
4e646640d2bf226408017bac640a6750,3
0f60057aea3acc5c8418ea67c2ef8e5e,1
0264f312f070014ad14cb46519fd6690,1
c6d0015ba7ce7cd8ca620416cc8ad212,2
2ee1e89048e1e00da2f83bc7e848c35a,1
d095a82e7482c11a36b08280966f912f,2
2b4cb6921de2284632f6589da082c96b,1
355527d388af8d90a5ea6ef327da8f7a,1
aa7faac844caab93c063cff4ee0113e2,1
25a3444f3828a42412d1bbca14cf7887,1
47de2a0626d4ea12e90570a23e0097de,5
90ec7daa97e76b610bccfd09248006af,1
5319b16b661756f08434723934a3ecdb,1
e02b415399f55de89568bd2f8543dafa,1
0057cd8415ddf9da844a46a9331def81,1
50627175d82dce937ed824ddbe51aedd,3
94c924c7e6e833fd38d12d2b8034f5b7,1
3e6148f9eb765afa7985225df707d692,2
cee7c7bf2fa0bd1ae9fb86dbec5e9c03,1
690e99ce525e2e425e0444f13a7433c9,2
c884d74a6faffd907285b0c3ca5b93a2,3
e1ad5aae9d10ba6b5f2cd17fe7977bb1,1
305c6a9169eb169aff2d79c9ccd432d5,2
67e9f6fa9da6e1317f681449cb3e9da7,1
703be5f06eabd64371f2fedade5272c1,2
23a57191afb582e3b5b19d605ce5ec92,3
cd1559ababada4d37d208f6c889c5031,1
54136497cd359d196a2062c4e808d6ee,1
17a2d560eb51f38f6366407f889fd63e,1
ac9f567931f520e47747b42adda4e55b,2
69dc2da66c2e2c877b1c769144490bd7,3
b5308f4095982fb6e3e67ff367afda67,1
8bc36a6813e63a04cc0a6b7b9bc707b0,2
a87488e2ad7f3411edf6639b7b47b625,1
ad80e6302699ab9e944f924176688ee9,3
c67a9a066bf3168f750b820fb0afb4a5,2
4713964f1240d16bab10e16951f283f5,1
d943904fa73654113307359c17e4b4dd,1
be36f6c4ccf8eca8fe22429686a7e8d8,1
b04198c8f44a680c1c0a129bb7f28e79,1
69d79188d3a29fab037443cee02b2d9d,2
b60a36c8a421ad84a20dbc4e000132a3,4
a0453121586b7c2192787f009564fd6f,2
a3321788b0bc55bc0c3f866f2316b03b,1
9134c4c09ca947289bd79c124c0e2a07,1
ec1ea67dee65ea66fd91ef2accda2cd1,1
2c4554fcd28fb9cef2c043e6133c8bc0,2
b410a7f011e7992d1df207dfb3a0d025,1
5dafadd59c1897f11605ee2388f722b5,1
1bd80b0dd0ecb807101fbea864e133f2,1
fc90bc08e0c2dc3ad9746b0d316c59d5,1
38a147989bc838a1aa423eab236f07d1,1
206fe9f080c961280e79b46bad01621b,2
234cfbb3a642d38f6462b7735d4f42bd,2
048a09b7be36700beb77f8b4ee0e6d14,1
5b976cadc3f0cf5a184f4e4fb6273df9,4
31de7e87f6888ed9494681f80cf96160,3
94238c99c68e6e6ea21efde4998c13fd,2
b542444d6a831784320fb8e579666372,1
1605d1a81717a108514db69cadb8c219,1
4980230ab06e7b30d91183c6653cda1f,1
bdeef0080819892f1455f6e789c97ab3,1
af02e5f8cee255bcfb71389c9dc10eea,3
8946f7e0294359cc92f9d59985be11c8,1
7cd8d1cac7af70c1c1b7a5a700349df1,2
638ac008e940cd4535c3b4b52cf1ae69,1
fd22bc031b079f21135ae195f3f3c20d,1
df0f0880c7f580e0db2cb4e4ac0cfe34,1
ad9db1ed7881ddf3cb0164727d9e7591,1
1ea18d6f14ca1f7de26048f7ec09d079,2
66828d9a7d1b6e37981a03dee2a6921c,4
a07b2c3bc48f6f7d591a3cd35becfe9c,1
1d0dc5dfbd99b9382e5cabf84addddfc,1
09b78dc9c3387ab0f0f081d1015cd267,1
0f0db64c4c0e55ddaa0150d004dcef24,3
2223b1632026f8bf7deb98fd0f4ae14f,1
4a3ee68bb62317c2be2f2f42ee60e0b5,2
46f92f7c5eaf3c3aa99e6deb41d1b6e9,1
2db1d711555729a1cde3620d55753a30,1
d92b5a90f415116157f9531eed9a2cec,1
08a6c4a972faa16f2092d6c14700eb70,1
a1c50e8c392fe081578cc1e6b34679a7,2
76d8dfe033d29ce5c01bd90c0c4f4d6d,1
e1b106c2fdc29f683b965d24b5778200,2
37c00beb7ca3fe9f01170f0cf75fa4a2,1
c0fe5faba157393d8893a0d9c3bacc22,1
3aadf435306f528ecf206d595e5efca4,1
24363c471ea469b9babe7763e1797463,1
1e2feb2fd52833d77c2080b80866cc1c,5
30e5991dc705034bc66920e0bbecf44d,1
22abaf3dbec7907eb7611f6a94721323,1
300e8966101d66f386e21e5cde440b55,2
bf65fdcd1a071454bf0fd85686c23837,1
f4b716faabe279dda946aef9abea51d7,2
b80b85a45e4c59617355b6c9a4814334,2
ba1045fc282b6fea56bcb2a4be20c490,1
a5228837615594fc9309afd6fc15e172,1
7105169d12c2511420e2cc76864ec67e,1
a58279cf65dd2f8621ee44388e351e59,2
6eac462013a1c93852f27130aae1af63,2
969cdc795434ec119f2764e26c31443c,2
fe3332c1211416f1d95a83263dc3c2f2,1
66e972325b694093e29faa2e750f1af9,3
22f3a3c943fb2677e649d230319207ab,2
d3812490a092cbd92a3f405fd816968f,1
9de0dc8057fb7fc6a64ec8c83ef9f817,1
9ac0112eec3552a3b7451ceaecb96861,1
6c922df1295bd68eff339f272d6026ec,1
afeed33b8be518ad21370ab0b7b3450a,5
b862d685f97a8e7e0a20bd28f2c6fdf1,1
22b6a2b27733bb674e0eee3ddd1a3ca1,1
91c24b9381b2d0e18538512d31a4555b,5
f55b4f343ea6644ce563ba82a63f8a95,1
b7a65a84aeb5b0c7d479b11f358e77c4,2
ed824778a1aa33456466efff25e4e1f3,2
79f5fcbcac43ea37b81fc34c3f74aa9a,3
28aef3681479e6f1ab8651825724dca4,1
828eac13ffce992d629cb13fb6431d06,1
2a6d0acf9e0dba1dd4cc3bb4125a6e1c,2
0e9358286540c46ca58360ba340c6158,1
2f851a93f711e91354de1e6318ab25b5,1
6eb6a86ae0117f83bea8cd212cf36748,1
5003ca17b92d01c4da459a42b3fb8194,1
cac5d274124413797e03f238d9a5e418,3
5e20f97526e5d59f6c9ff8a8d7179e7c,3
6b27c07bb695e2773c8dc36b202c0e4c,2
3d7a782ed13aac39040bc1d838cacb1c,4
84972e16531f683e87c3d3b9084adb2a,1
1a066396b4e03d32dad6e06f5a5fc4f1,2
2b08294b3d528699e34f0f91dfa6d4e2,1
0c1e1010cc810fe92e92e5db62c428af,5
fa560728037b4e4346e942299dd1565c,3
a013beb6bab663d9888bd10e32ed2f27,1
24400bc14a1a6b081cc417e701a73c0e,1
f28e616273bb2194a25bf14cd2656ebf,1
57bfe8039da15c944067ffaacdcfaab1,1
565749f0f975304098ae3368f23638b3,1
c774ae58e9b34a44ca11e359bb48533b,2
36bfef41bb61528c3c9dfcb49c2115ad,1
7800606da11b871a85234b0ee9e1c3e9,3
49c676b10c626f22a1b38ec268098c28,1
7867a573341ed7adb5b300a24dc19215,1
7f26177e912557770221fc749ac484e9,1
f5e4eb0305ffdc364b6a9ed9d13e366f,2
bf46166d482e98f95cebed4744ee3bc2,2
744f206d3a847bca23efe79b3309960e,3
9e167193a100bb849e8dd844993ed029,1
ffbc96c9f92320b45406f5153cf13d53,1
a9b4c1d893f5cc4292d7ebefa8bcf6c4,1
855021860b36064bf675d3c4731786c0,1
3a6ea846e0ec526a9cb9a2f84c82fed3,1
28e5ec483c9c53be5ef26d035ff3779f,1
427e07994f9933fabea046b15c439390,2
112acb95229b36f228adc6585362be52,2
f8543e8439504e737df7ff1fbbefdbae,4
d1909818f86d2ad74a7dbf0672d0f09f,2
9c736e277cf458717c0ebd67580b8237,1
6c5c33941b0f1a4420e053e408d4feb6,1
d9a9d4d7fdb6e5bfd7b663f515ba2937,2
b94b3af9328c14a818ecc0eddd4f9b0a,1
c7a2240dedc76e090bea9f7b8f98370e,1
3aeee0c702208dfc5963b8de8301de2c,1
07e8b489f50c3e97106626363351c8e3,1
fff357ef22cc59480b5fb08ed676a85c,1
be6d5426620ccc8ca48ab3e8fb739e8b,1
88a56979f050aa23ea4a42cc367b475a,1
5abab2153694a3ecec921d9edf0fdd29,1
a871dfe7925d3fa0e0ccaf3dc59fdcbb,1
374efb4d718a774c3cdfb131b449257b,1
73d5bfb97d6523e54e2cfef872cce00b,1
4bdd3d7672e3a643a9124bc351cbc02e,1
e26f50a14085a43de70dd4c45563e5dc,2
deaef976e1219180a83086c5f715ded1,1
544424c93ea2ec0e72c5f4846fbfadab,1
d988bc89e17382929ddc5a310f2754d7,1
218ff406f18452269ba6cb31e69894da,1
fac0690c284ac835eaae667edd612159,1
03e6c315e7ca5e85b2249b68fd7ced70,1
44247474f2476716a6af295cacffc3b4,1
1929875bd6479462529feef7a29023cd,1
03383bec3a8b6fd2e8e5a0da5f0ebb0e,3
d092c42f4537108d65f69b2121a05c9e,1
bc1456c05f60a57d270a3f60255e4e21,1
9e4fac309abf221472eab5f717ba9f12,1
1fb312b5b699c0d89613fe04587229f5,2
038aa824be1781c23ac825e7885122c3,1
beb7079f3d0eccc475090721dd8c4095,3
fd884094b5defa54cb620efdd24b48e4,1
b8ac35513e45d9f7daf87b745bf4e3a1,1
1a5b9ac82ee5683577de553b25c39ebd,1
b0a311c8b7b28beba7a1da664cb2911e,1
0066b3b9ee56ccb61c16de3b2ac0dbed,1
d780f5243b814ef615b72c041a98d995,1
69013254b79860d6d2b7c4f5101f2bb9,1
3a7dd30d4fa46ff700f16b62a9ba877c,4
cc847be32179dff7161c278ff77df8e6,1
f5a0618b124636c11e1fee46e0e0265c,1
083c7e62f3398547d7c01ac566b5dc67,1
120f738f36c13e26ec97b4fd0077c3f2,1
5d04fb68948ed10e1e1e5eb9dec087fb,1
69c6be8cb137df80bbcc8df37c76bb56,2
5cda796e9d487a6c2f85c395a1e47718,1
6d521004e1c4e1d989538d2755db6738,1
9eaf077889fad123902f7fc752115f0f,1
27e216ebfa1af754f600bc3e75139a39,1
cb9f1fac187474384ed91a502096b289,1
228a2b44817f0ed571f4e0028b4c5ce3,1
6e82730ada16b551b142de7efd5d2b44,1
a7f79dcfd984e6e1e5a5eb2527b2d4ff,2
8999f8826f2f988f347ecb074f84a22e,3
0842162b98e418e37023c5bb911fe71f,2
3dba1a1b2f224a5c9601781d8091d4d6,2
de4eda674e1c8eaa6efcd2ee21812acd,1
1cc4ed987fcccdb48d1e72d99a8f3bc9,1
7d63ea86aab237f51f60f5a021434026,1
b26124fca792057b7db07ecb984c7f0b,1
1927c1cf11b61ac5c0f410216176281a,1
575a772188922f703774b20bb7bb3db8,1
00b3bf1312098ee4e4c018bbec055fc7,1
87329c2dfd04c8e2cf2b0a949ea4aeb2,1
1e97ca126db4410ab24dd905d6c2ee2b,1
fbc231cfdb889f528b3261870b7e517b,1
ebec93cdeb3cc05e3c8e73e191bee6b8,1
4552290a4dfb2afb03aeb12a48d6b133,1
49e89c3e8186e78a9e6161f997a2e4d5,1
8572edb8b39eb84b1e86bb0a7555bfec,1
d8350a885861b32597135419d029d7ae,1
9f19094f36291481591b3b9507f7cf79,1
6445c31b9d1db21dfcad3595439e799c,1
10eeba623816ebdf599daeca2688b1cd,1
42875a2436f849c779360af8c333d05d,1
759409b7b7f6f4fc87c334b74d948512,1
746fcb681add21b1164e024add72b898,3
e6638cc2803a0ab0bc4091d277696722,1
256b2d15b43f14ea608449c513c716f2,1
a20d1b1c753d083c079c882497b9edb6,1
b8b7db17c45721fe6360ca712fd9afcf,2
6b1eec729265f2819ff351b45ce766e6,1
fd4bf1baa8419a98b98150a23de75ae5,1
5beb7cb21de0241cf5af569d155fa7a2,1
b79545caabd5463931aa9daf2ebb850e,1
ba83c25d9b7446bd0e4c5c7e6dc2d8a7,1
d787ace75e749c60d4a8abcc892d8dcb,2
a8f968fd7cb3924cb8a70fd3d3001078,1
cce15acd05418fbe540570fbb6a32a42,1
02f2022f11fc4d3e0998050e0c712098,1
030d69f841b833797f2eb83b33e10744,1
0dad56f293c852ac2535993e6f1f3f17,1
738e7fc41263e575bda2d4978782e75c,1
1094a5ee51d1dbcb0062f54b9397c99f,1
66c9a7038d3f87511e971ccb7979b2d9,1
cc77af9cd37def5f0a0739121ae00214,1
35606026093222bd9210e83f02f231dd,1
bfd64b267a86725a453b5414ace95a31,1
738183b62179498afe6adf807596ad35,1
63c8849f9b5c5f55deda56d0fe5cf8e1,1
48e46403d579df8a56a60f3fad297399,1
614e4275c0e3777493a711d718871680,2
767190795110bc342f8cff201ca08864,1
d7c4c2e2d71cd5ee6d02b8e1f7863cfd,1
9b18a0e3a0dc4d0299a9d60fbf1d52e1,1
fd3e6645958a92efc8f52408b01dac0e,1
a3360149e88e8d09e50df8dea4ca3a9d,1
6031ac278a0909650b9c20ddb8272609,1
0504c384503ebe503ab7167e9324e392,1
22197a64cce60f562db55860bb01c69b,2
8053d91460d7d77cf2a44a62445bc67f,1
7ec0197dcf9ad5c09e0a8b2d8586eae5,1
cf673b52d3d92e995009016350d7fdc2,1
32e3ce69a15d7ef7fead668a4f59dc66,1
fed45d51d7049f4970280aca3b594015,1
c176fb94fecdc3925368c217936ac44f,1
fb3a615a4422b7a2c908078d6dfa3c0a,2
fd47b0bf9f20dd1ffa680f13d33335a7,1
ea8715ea250a7eb5a046f8281415caad,3
e65334f279884f282184365430e8ddfa,1
4ea6239180bc98c9978c10b3a280baab,1
5b5364412736bf10f8bd809f4eab0cd1,1
d7d442471b7ed09d1fe2216c685e1298,1
af91d665e4d5449804dd5753cd7d525c,1
74f87077a63cb43adc9f540e73330510,1
812735104aa12d599bb546eb9cf63684,1
28aa3b805b7558e7cf5fedc043551ed2,2
ed7a4847a85281afe6b1afb0564e2ddc,1
f433b423d883debc8e98763d06014482,1
fa51037d8ed7a7a4a148159a8e5f5131,1
2673cd7218baab456746995cc8e5effb,2
17e072c957cc59df0848a64d9af63907,1
e2f710bb552de47db1ce43957a86df05,1
07ca0cd950c4ee5ca11ddf3dde7c86e3,1
c4b636407fb76a390aa8598ced2eb6af,2
07cff8bf14972c3ede2fd00b77a3cf5e,2
26b4ac25eee9189ae1cbb8ed7dd4534e,1
5161d809cfa840103f61e389953c38f2,1
3d67a16ea920bef63ee0debb7cd12588,1
427e2b77df1962b0d849e24d93e8aac4,1
ec3b032f0cc330f245f0bb9b4533e57e,2
20a871774fb5a7db812e8156b0aa5c87,1
